,IMF1
1579,6.717591462
1580,-1.480884551
1581,1.298354192
1582,-9.992096891
1583,4.373649755
1584,-3.88242109
1585,2.452317741
1586,4.263379911
1587,-5.522120172
1588,-8.99911584
1589,11.0149777
1590,-1.167690326
1591,-1.861429222
1592,3.097772497
1593,-0.445024572
1594,-3.522866595
1595,-1.430037436
1596,2.949083582
1597,2.499943827
1598,-3.769658592
1599,-0.026366391
1600,1.215227454
1601,-5.898558079
1602,4.373499894
1603,2.174419486
1604,0.02938679
1605,-0.925735128
1606,-1.705584027
1607,2.388140865
1608,-0.663858151
1609,0.11171833
1610,0.651634805
1611,-0.16916277
1612,-0.810298215
1613,-1.902785606
1614,3.604335137
1615,-2.355013032
1616,-0.896160447
1617,1.319851639
1618,-0.426301031
1619,-1.837098262
1620,4.879493002
1621,-1.567749197
1622,-1.453596274
1623,0.106269632
1624,-0.369216012
1625,-0.869551148
1626,0.836755111
1627,1.303841039
1628,-0.2760114
1629,1.863154166
1630,-4.008946751
1631,2.955202873
1632,2.46989078
1633,-0.789045416
1634,-1.69066168
1635,-3.955779145
1636,6.59790566
1637,0.839498805
1638,-3.286173305
1639,4.905026607
1640,-3.446171546
1641,0.602100965
1642,0.818682179
1643,1.304910661
1644,0.598652199
1645,-4.170912535
1646,-1.840577803
1647,6.043155549
1648,0.293073043
1649,-7.671029716
1650,7.312983327
1651,-0.599421542
1652,-4.5580434
1653,4.623338205
1654,-1.33764215
1655,-1.960062012
1656,-5.842690701
1657,3.865001844
1658,-3.991872537
1659,5.170145858
1660,-8.418650247
1661,8.470521024
1662,0.672778575
1663,-5.525180822
1664,0.304469213
1665,2.458759009
1666,1.14315174
1667,3.221864672
1668,1.579759263
1669,-6.117474691
1670,-2.166867702
1671,4.859204534
1672,0.256820111
1673,-2.851808745
1674,2.419062326
1675,-0.428092532
1676,-1.548485431
1677,0.035549066
1678,0.641783631
1679,1.47244308
1680,-4.010851175
1681,0.16643309
1682,0.19446129
1683,1.641323333
1684,-1.483556768
1685,5.408429575
1686,-7.409683974
1687,-2.4786116
1688,0.486310501
1689,6.256919661
1690,0.963937802
1691,-1.782841586
1692,-4.288958776
1693,4.998878708
1694,0.873361719
1695,1.314383135
1696,-11.64305051
1697,6.936270608
1698,7.62185031
1699,-14.94816276
1700,-3.108320552
1701,7.81206812
1702,8.750536346
1703,0.823045878
1704,-28.40163106
1705,22.55975927
1706,4.466833114
1707,-22.40786437
1708,12.34941923
1709,-8.666481943
1710,-1.739528462
1711,3.001350211
1712,12.01032091
1713,-6.262574959
1714,8.11076679
1715,-9.504151561
1716,-7.34457192
1717,6.52411889
1718,10.02101805
1719,0.679107649
1720,-1.07423792
1721,-18.51685277
1722,11.76270612
1723,7.769682336
1724,-3.167436541
1725,-11.21409264
1726,9.425302182
1727,1.473121907
1728,5.274738176
1729,-7.036306664
1730,-5.130347324
1731,7.214639627
1732,-1.44842859
1733,-9.248765251
1734,18.59938172
1735,-0.548194775
1736,-14.34228736
1737,0.873377659
1738,18.01969617
1739,-19.93818571
1740,13.59444118
1741,2.443158128
1742,-15.37230932
1743,3.142553003
1744,12.23836964
1745,-4.684786702
1746,-4.85812113
1747,5.760416017
1748,-2.966519547
1749,3.357742229
1750,0.107200517
1751,-7.4912901
1752,4.685553249
1753,4.148287877
1754,-2.859883437
1755,0.080347961
1756,-0.081780797
1757,11.82832929
1758,-19.59436477
1759,7.26949438
1760,0.778607311
1761,7.992511285
1762,-8.332984654
1763,7.787535383
1764,-15.14573916
1765,8.059534888
1766,7.948598922
1767,-10.40006072
1768,-0.808082631
1769,5.93825581
1770,0.44262186
1771,8.333849385
1772,-10.54924798
1773,1.916487237
1774,6.372673203
1775,-9.250595685
1776,4.20922901
1777,3.366770363
1778,-3.732185289
1779,1.270359637
1780,4.188722206
1781,-8.533212412
1782,8.551536589
1783,-3.739847574
1784,0.945635952
1785,1.553382406
1786,-5.45402243
1787,4.324228374
1788,3.23040675
1789,-3.905611735
1790,1.315128671
1791,-2.321292488
1792,-0.256180793
1793,1.861612562
1794,1.921735999
1795,0.072437734
1796,-6.21616812
1797,3.611447663
1798,-0.300937845
1799,3.093827945
1800,-4.762593804
1801,-5.392866449
1802,9.697633245
1803,-11.77063808
1804,8.910081677
1805,-4.071361145
1806,3.824488521
1807,-5.349335427
1808,1.756531073
1809,2.489266204
1810,4.202023066
1811,-7.477896045
1812,2.047053477
1813,1.572659898
1814,-4.206943744
1815,2.608125846
1816,3.860171422
1817,1.387926017
1818,0.453955395
1819,-7.148051077
1820,-0.203312009
1821,4.494859382
1822,-0.907843573
1823,3.98214466
1824,-6.817464953
1825,1.281265243
1826,0.542461598
1827,-2.327860596
1828,-1.361365134
1829,1.004384495
1830,2.595816242
1831,-0.546438291
1832,4.775849143
1833,-6.336613159
1834,2.059285869
1835,5.707933072
1836,-10.32837639
1837,4.48805294
1838,0.289200024
1839,-2.948737126
1840,5.495987424
1841,-1.998849172
1842,-2.617685213
1843,-3.270226036
1844,4.438075052
1845,-3.582602634
1846,1.80677698
1847,-0.802364535
1848,-0.889813034
1849,-0.427930563
1850,0.231327948
1851,2.835273381
1852,-3.031128924
1853,-0.47657574
1854,1.382981306
1855,-3.5070782
1856,2.264124732
1857,1.915485288
1858,-1.955727329
1859,0.781903469
1860,-7.424607061
1861,4.152980821
1862,6.568650859
1863,-5.952112505
1864,-2.327755602
1865,4.758912354
1866,0.985981704
1867,-6.535247627
1868,5.492670995
1869,-4.703688428
1870,6.189555355
1871,-2.91285199
1872,-0.363834643
1873,-10.46202289
1874,9.186997053
1875,19.42051945
1876,-16.16874062
1877,-6.620357676
1878,-7.379721069
1879,12.76884774
1880,4.328755915
1881,-4.301417331
1882,1.006441533
1883,1.937143518
1884,-3.972472509
1885,3.349896697
1886,4.316496514
1887,-8.014424937
1888,12.05925571
1889,-19.1363981
1890,12.60024357
1891,1.625366493
1892,9.164741116
1893,-9.417173741
1894,-15.90543956
1895,15.51918858
1896,3.391398411
1897,-4.675362379
1898,1.070654964
1899,-0.373156694
1900,1.043446584
1901,-9.390145101
1902,6.632495892
1903,13.58610984
1904,-17.95860559
1905,7.813877973
1906,-8.684880767
1907,6.322334741
1908,-12.41842175
1909,16.21856586
1910,-2.431025426
1911,-17.79202332
1912,11.78037999
1913,16.50745187
1914,-31.72469333
1915,19.35547862
1916,-20.84371677
1917,4.086758638
1918,7.445063082
1919,2.403019068
1920,-3.107002861
1921,-6.226724305
1922,-11.60377892
1923,22.590486
1924,-14.73014136
1925,25.02223155
1926,-41.34294086
1927,8.709362522
1928,1.826650281
1929,10.64274822
1930,-5.421633253
1931,8.617480181
1932,-19.91857053
1933,6.23211485
1934,6.027140815
1935,-3.799771996
1936,-0.659573539
1937,-0.731073777
1938,-0.283722825
1939,-8.17892719
1940,4.926055992
1941,-1.303588735
1942,-2.768875991
1943,14.09493024
1944,-4.236161558
1945,-3.598149882
1946,-6.942813121
1947,18.26485236
1948,-9.145679541
1949,-11.41151952
1950,8.722145993
1951,5.874604691
1952,-2.986208123
1953,-6.568398201
1954,2.062039252
1955,5.477063745
1956,-2.630202203
1957,-7.834315088
1958,-5.315127947
1959,7.03291949
1960,4.831325162
1961,-8.136325903
1962,1.36469648
1963,4.347989856
1964,2.482397482
1965,-7.930420997
1966,-2.391066709
1967,9.1491141
1968,-0.817377871
1969,-2.831391764
1970,-5.414110529
1971,1.374187165
1972,6.794171279
1973,-5.45373808
1974,5.669030548
1975,0.665434918
1976,-17.05199683
1977,9.159483815
1978,1.955740877
1979,8.745451216
1980,-6.565590696
1981,1.591371154
1982,-2.463553232
1983,5.613613593
1984,-9.62470502
1985,8.406526442
1986,6.101149236
1987,-16.23158081
1988,9.226242329
1989,3.85113879
1990,-7.607999179
1991,-4.832703422
1992,10.21060033
1993,-0.643440174
1994,3.319789466
1995,-5.932451741
1996,2.104120425
1997,4.276772088
1998,-2.764974243
1999,-1.569287793
2000,-4.048142925
2001,5.606364971
2002,-1.973294725
2003,1.477015617
2004,4.99935487
2005,-4.191119254
2006,-9.261899212
2007,7.448940792
2008,1.452145231
2009,-4.541431472
2010,-1.184282195
2011,4.019108009
2012,0.97817724
2013,8.271524443
2014,-12.09219669
2015,6.588862194
2016,4.462924571
2017,-3.182862742
2018,0.614052322
2019,-7.025421992
2020,21.50127984
2021,-15.57436625
2022,0.073345912
2023,-4.979985522
2024,15.33967188
2025,6.340723052
2026,-18.36559545
2027,4.503345797
2028,9.245594516
2029,-11.56637541
2030,-0.657683667
2031,10.74922843
2032,-16.03591448
2033,13.31049689
2034,-1.528573082
2035,-9.061654438
2036,9.67180955
2037,-0.241919163
2038,-7.308547755
2039,-0.417003458
2040,2.779810183
2041,6.009213904
2042,-9.406342546
2043,2.509745881
2044,0.807477956
2045,-6.824350841
2046,10.20450481
2047,-5.722623086
2048,5.387602134
2049,3.861002368
2050,-1.187646326
2051,2.41603596
2052,-0.670659297
2053,-4.556689628
2054,-4.208014974
2055,10.01923544
2056,-9.314652409
2057,5.527482913
2058,4.291718533
2059,-5.436973018
2060,-5.343819178
2061,8.16992222
2062,-2.182930667
2063,0.618739357
2064,0.252454895
2065,0.308621868
2066,-1.192387681
2067,-1.346195014
2068,8.883002126
2069,-7.953614545
2070,0.405580715
2071,5.965079304
2072,-2.910864336
2073,4.615148286
2074,0.264713102
2075,-8.400704123
2076,-2.735972637
2077,18.09787927
2078,-4.449648513
2079,-8.133641073
2080,-4.049959049
2081,-8.138646864
2082,16.42111756
2083,2.91808144
2084,-22.86665109
2085,26.28039782
2086,0.915908519
2087,-22.80774433
2088,2.484265438
2089,16.76819879
2090,-6.957123916
2091,-7.122465456
2092,9.304209837
2093,13.11430866
2094,-17.5837191
2095,6.753207177
2096,-12.41674024
2097,11.40732331
2098,12.36648734
2099,-17.39725116
2100,-8.116825811
2101,16.17628605
2102,1.692699321
2103,2.612869419
2104,-10.94914948
2105,0.290881312
2106,8.953242267
2107,3.29889454
2108,-6.979614299
2109,-0.628338784
2110,-2.836037118
2111,6.055407749
2112,0.331136271
2113,-10.50247433
2114,7.48585991
2115,-2.115667339
2116,-1.403163936
2117,-2.800153551
2118,-2.808565183
2119,24.01080749
2120,-17.86125726
2121,-21.04609765
2122,14.00289174
2123,14.92415009
2124,-13.05236689
2125,-6.945650266
2126,-1.750883524
2127,21.18315524
2128,-15.36580231
2129,6.150135022
2130,-3.967017535
2131,4.45774021
2132,-4.331252603
2133,1.776591219
2134,6.713001421
2135,-5.620809658
2136,-0.47763387
2137,-1.190916966
2138,3.014096633
2139,1.74206829
2140,1.779023452
2141,-7.938386111
2142,0.096851098
2143,6.998956237
2144,0.466561122
2145,-7.756872341
2146,6.953854536
2147,-0.480246371
2148,-5.159713289
2149,7.0534847
2150,-1.502239381
2151,-7.502898893
2152,4.990201706
2153,-0.010784564
2154,2.625140025
2155,0.097951558
2156,-2.915421306
2157,-3.731210046
2158,4.200597698
2159,-1.497528389
2160,1.721138986
2161,1.805024721
2162,12.84822731
2163,-19.07934813
2164,6.482535173
2165,-6.38046698
2166,10.45863065
2167,3.862588183
2168,-3.229730704
2169,-8.621581142
2170,8.49429347
2171,-0.756194075
2172,3.812940488
2173,0.084942948
2174,-2.690411552
2175,-3.133395062
2176,6.648732545
2177,0.980821612
2178,-6.512316502
2179,1.159279255
2180,5.783393548
2181,-1.890815501
2182,-12.95166653
2183,10.73004473
2184,-1.288710999
2185,0.402380134
2186,-6.052140522
2187,4.594043208
2188,0.832220823
2189,0.018681813
2190,-0.242656541
2191,0.288475516
2192,-4.209508695
2193,2.443546698
2194,3.686116842
2195,-5.299218456
2196,-0.642768613
2197,-3.403140041
2198,23.05941708
2199,-29.83993519
2200,3.86410281
2201,8.425839037
2202,1.940844208
2203,3.707300765
2204,-15.05345225
2205,2.604638332
2206,8.930190973
2207,4.544740752
2208,-8.833713456
2209,-6.413823861
2210,4.667626936
2211,1.666072353
2212,2.97705332
2213,-1.000898606
2214,-10.39022791
2215,2.418546034
2216,6.919019249
2217,13.75200211
2218,-35.09384843
2219,11.55686335
2220,23.30818478
2221,20.7051625
2222,-75.68911329
2223,26.62328762
2224,19.67220279
2225,3.729563099
2226,10.09572767
2227,1.703766552
2228,-43.12188837
2229,29.40325973
2230,31.78595148
2231,-61.60928474
2232,53.86126679
2233,-30.543517
2234,19.54584186
2235,-33.18486223
2236,21.36849318
2237,53.22190851
2238,-82.83221507
2239,6.965371626
2240,27.15312582
2241,19.09306495
2242,-26.20722682
2243,-1.468435646
2244,42.56823266
2245,-27.45806202
2246,3.373032297
2247,-33.1171834
2248,18.57970037
2249,19.49200725
2250,-20.99562075
2251,17.97238641
2252,-26.12639592
2253,37.95267553
2254,-16.08197463
2255,-26.48465743
2256,27.62044874
2257,23.78369857
2258,-35.86173731
2259,1.548131509
2260,17.70868871
2261,-10.18901666
2262,-0.797281592
2263,-4.069276669
2264,13.92803459
2265,10.71200237
2266,-13.28689144
2267,-19.50507569
2268,25.74987323
2269,-0.092574434
2270,-10.3252867
2271,-1.390832724
2272,1.894509266
2273,22.04928193
2274,-10.87335351
2275,-11.35068807
2276,-22.34313418
2277,32.13624261
2278,-5.233132436
2279,3.245983325
2280,4.589424195
2281,-24.4459828
2282,13.88501696
2283,-2.451853083
2284,12.68534374
2285,-10.00598677
2286,-2.576978712
2287,-1.650032346
2288,17.61317649
2289,-25.41046731
2290,11.64766716
2291,1.090440349
2292,-9.56154475
2293,26.84513432
2294,-15.64328646
2295,-8.779441676
2296,-18.04903558
2297,29.47722938
2298,2.168763602
2299,-20.14414915
2300,14.48985765
2301,-21.23605851
2302,18.74373563
2303,-0.438611958
2304,-1.813848518
2305,4.998849366
2306,-17.20354344
2307,13.4499321
2308,-6.818548695
2309,-0.899991969
2310,1.358408348
2311,3.91305213
2312,-4.003335229
2313,-0.92965556
2314,-9.830086672
2315,22.45446422
2316,-19.42076852
2317,14.33161934
2318,-8.017160791
2319,-5.345046834
2320,1.753912118
2321,3.080698347
2322,0.764690668
2323,13.96296131
2324,-20.70451375
2325,1.19899311
2326,-1.232095503
2327,11.70182836
2328,-9.978259873
2329,-2.444949394
2330,8.40275553
2331,-6.64425135
2332,-0.082625179
2333,5.980947448
2334,-2.888081439
2335,-2.770292354
2336,3.431271939
2337,2.561975085
2338,1.335756055
2339,-5.711424638
2340,-0.413189612
2341,1.259526351
2342,4.745625817
2343,-3.701354911
2344,-4.485173748
2345,6.006554303
2346,-7.84302365
2347,4.730601705
2348,7.070118309
2349,3.508918051
2350,-7.466239701
2351,-22.30572001
2352,19.45421433
2353,20.90189489
2354,-1.912096412
2355,-46.56856813
2356,19.45915794
2357,27.19543644
2358,-26.17593457
2359,-1.333761703
2360,2.578867443
2361,15.79599553
2362,-10.22326117
2363,14.496786
2364,-33.19228485
2365,12.63106894
2366,21.03749921
2367,-20.75651283
2368,-7.029550959
2369,17.24961069
2370,-12.67292094
2371,8.293639145
2372,9.50537047
2373,-21.07473822
2374,6.235206419
2375,11.93430234
2376,-7.209313619
2377,-8.248628003
2378,-9.341047437
2379,24.22959226
2380,-2.933437488
2381,1.004878238
2382,-23.01695024
2383,11.20018121
2384,6.468993055
2385,-3.713969691
2386,-3.486192058
2387,-3.747437432
2388,7.128851689
2389,1.9294113
2390,7.497048793
2391,-15.71148491
2392,17.02263276
2393,-7.572341481
2394,-7.26248454
2395,-7.541916574
2396,18.36778011
2397,3.435851073
2398,-45.90350444
2399,54.79679
2400,-29.29670689
2401,7.37808888
2402,-6.984233852
2403,-3.09391835
2404,8.776917054
2405,-2.260636017
2406,8.056601598
2407,-5.474997087
2408,-3.558387074
2409,-10.84846375
2410,17.35756032
2411,-2.815981397
2412,1.936033342
2413,-14.81120532
2414,15.35559262
2415,-5.015193811
2416,-3.177256802
2417,3.60156498
2418,-7.373828987
2419,-0.716444026
2420,11.30444565
2421,-5.861291232
2422,-11.32548851
2423,11.67720163
2424,-4.975570149
2425,-2.093238375
2426,3.821851254
2427,7.74273353
2428,-5.521920064
2429,-2.948046337
2430,7.217522192
2431,-12.77145562
2432,5.226002655
2433,5.546446665
2434,-11.74143039
2435,3.832459621
2436,15.05647045
2437,-21.62489961
2438,3.03705461
2439,5.005410176
2440,5.676495024
2441,-3.51397636
2442,-8.033907527
2443,4.274409817
2444,13.4655362
2445,-17.15158697
2446,-13.36578912
2447,18.51399874
2448,4.260557829
2449,-10.02105975
2450,-5.171788597
2451,11.44055188
2452,-3.493670624
2453,18.10121823
2454,-12.95738729
2455,-11.81169199
2456,18.84619526
2457,-5.426017826
2458,-2.29093052
2459,0.102242115
2460,4.854732915
2461,-2.627299489
2462,3.792233258
2463,-7.719659412
2464,-2.059446206
2465,8.637262759
2466,-4.279316178
2467,-7.919997425
2468,10.82208506
2469,-7.030346349
2470,-13.20416512
2471,15.05152373
2472,16.31266226
2473,-38.6474957
2474,15.28569759
2475,12.52370009
2476,-0.435452528
2477,-12.30532505
2478,-3.884800608
2479,6.357855144
2480,2.848723412
2481,-8.747969883
2482,15.28098785
2483,-12.57362755
2484,0.168027893
2485,1.244393737
2486,5.628229392
2487,5.606568233
2488,-20.48470003
2489,8.648438013
2490,5.393820603
2491,2.639610676
2492,-24.37121015
2493,18.01111295
2494,8.251587098
2495,-12.40924305
2496,-2.050006113
2497,-9.953333541
2498,16.98312516
2499,1.328019368
2500,-8.918066242
2501,-5.167583334
2502,8.957913207
2503,-3.206360323
2504,2.389363047
2505,-6.598249543
2506,-0.408317594
2507,7.928208895
2508,1.282078704
2509,-12.23860472
2510,2.863929421
2511,-0.921564662
2512,5.453413368
2513,0.835084011
2514,-5.398106849
2515,-4.746959604
2516,9.461464763
2517,-6.772972954
2518,13.01491507
2519,-10.76673399
2520,-6.90064872
2521,-10.26270573
2522,10.93897546
2523,22.14370271
2524,-14.19785515
2525,-11.45335177
2526,-15.13038163
2527,19.3366033
2528,2.470449907
2529,11.19507294
2530,-33.21169435
2531,9.751453364
2532,2.073126166
2533,4.894657572
2534,3.428005291
2535,-5.858169894
2536,1.706712846
2537,-1.554911935
2538,9.890395055
2539,-3.500581878
2540,-14.01779182
2541,9.482751493
2542,0.939588262
2543,0.762446525
2544,-2.510987903
2545,3.954402464
2546,-4.067133426
2547,-1.099002676
2548,1.473559493
2549,6.084271857
2550,3.121812134
2551,-14.44369757
2552,-0.084771123
2553,11.71510378
2554,-4.517095105
2555,-3.135996277
2556,1.481591428
2557,0.946184895
2558,3.886071838
2559,-4.775463808
2560,-6.001290698
2561,8.906919059
2562,1.284103579
2563,8.049137243
2564,-23.41155826
2565,4.863562088
2566,2.792961405
2567,-1.517654377
2568,2.300856704
2569,-6.449086065
2570,25.007269
2571,-30.71818014
2572,8.58895197
2573,8.561607034
2574,-11.25698973
2575,8.973695635
2576,3.21623909
2577,-5.234403457
2578,-5.883406712
2579,8.480475588
2580,-8.219164856
2581,3.29001098
2582,4.573730569
2583,-6.189033139
2584,0.857709522
2585,5.06552248
2586,-0.792395783
2587,1.212198078
2588,-1.012606997
2589,1.419055241
2590,-2.353718684
2591,5.959244405
2592,-1.574809312
2593,9.312469832
2594,-16.57437827
2595,-4.101281174
2596,15.04430344
2597,-0.332570196
2598,1.5294361
2599,-9.964954125
2600,-2.95619845
2601,9.922653944
2602,-4.25213907
2603,-3.52126539
2604,3.797309446
2605,1.617975874
2606,0.250901236
2607,-7.823559694
2608,6.172381704
2609,7.091157633
2610,-5.858205251
2611,-4.404170768
2612,-1.420037774
2613,5.581323325
2614,18.64677151
2615,-14.91934084
2616,-9.871872012
2617,-4.973446791
2618,14.79616079
2619,-0.74389836
2620,6.093026718
2621,-3.447545527
2622,-10.8417383
2623,3.417477544
2624,8.147383511
2625,-3.92213985
2626,5.55441615
2627,-18.78014652
2628,20.02014734
2629,-5.633946172
2630,12.19883684
2631,-12.36660589
2632,-20.3028857
2633,13.62721847
2634,9.192166207
2635,-9.264663943
2636,0.386521395
2637,3.997734973
2638,1.244564574
2639,-3.441708932
2640,-4.482237024
2641,10.9579446
2642,-7.609846272
2643,-0.137449614
2644,0.805466624
2645,0.00994635
2646,-2.055618512
2647,2.787700086
2648,-5.101565105
2649,9.034063644
2650,0.821501646
2651,6.272583033
2652,0.02718608
2653,-12.1688956
2654,3.693985845
2655,-0.460763378
2656,10.51917784
2657,-4.894154214
2658,-4.105075972
2659,-5.561113626
2660,17.1992377
2661,-15.31112931
2662,8.602340256
2663,-12.12274356
2664,7.777758663
2665,-6.06980312
2666,20.86284413
2667,-14.63805067
2668,2.308405522
2669,-18.22186662
2670,22.13799046
2671,4.697443798
2672,-12.17559717
2673,9.766608268
2674,13.44988654
2675,-36.07935923
2676,6.974018171
2677,32.61111109
2678,4.954842748
2679,-39.160995
2680,12.40463995
2681,9.294027314
2682,-4.214144579
2683,4.169285196
2684,0.611602994
2685,-2.712531058
2686,8.598642765
2687,-10.93820467
2688,-8.904598209
2689,8.932758936
2690,11.38864232
2691,-14.19119757
2692,8.824304291
2693,-18.75282676
2694,-2.120055574
2695,10.89888292
2696,18.66880817
2697,-18.77277843
2698,-11.33946375
2699,-0.798763664
2700,34.41749002
2701,-5.149642202
2702,-23.22214822
2703,-7.315611985
2704,31.15359957
2705,-3.034116915
2706,-23.66557764
2707,11.95760043
2708,-3.235614378
2709,23.32542882
2710,-14.50953415
2711,4.913944511
2712,-6.51796365
2713,-16.85550922
2714,16.01934146
2715,23.47325744
2716,9.078273542
2717,-46.6346673
2718,7.98013385
2719,20.4052061
2720,5.570996832
2721,-12.36526079
2722,1.762815339
2723,11.1573299
2724,-35.05360638
2725,30.19658642
2726,7.244802221
2727,-18.70005485
2728,-1.749034687
2729,24.39190603
2730,-17.38359428
2731,5.917667191
2732,-18.11287588
2733,15.1718932
2734,-8.691457669
2735,24.04974674
2736,-15.60225013
2737,-16.75586056
2738,14.78566582
2739,3.374516387
2740,4.161239709
2741,-10.45030432
2742,15.85732633
2743,-9.965257678
2744,-0.531564145
2745,-0.574438546
2746,-11.28341049
2747,16.55068688
2748,4.97185858
2749,3.486633488
2750,-30.65748458
2751,9.728794822
2752,29.38092973
2753,-37.3912233
2754,1.694094734
2755,19.70555622
2756,-17.5220583
2757,4.279548765
2758,0.188336585
2759,18.23488118
2760,-33.4251075
2761,2.900752113
2762,-2.419678111
2763,42.02410495
2764,-13.27412234
2765,-20.30522591
2766,3.685002881
2767,-28.36442223
2768,38.86101778
2769,25.37178685
2770,-47.96025619
2771,-30.50590059
2772,49.16744373
2773,16.01695379
2774,-15.66288207
2775,-21.1509893
2776,14.99268447
2777,27.41395414
2778,-43.04531691
2779,13.62016763
2780,-10.43190968
2781,25.13655414
2782,18.99556294
2783,-35.32207456
2784,-7.380638156
2785,31.59217087
2786,-13.5790734
2787,-11.69291463
2788,-1.261409055
2789,18.87586102
2790,-3.202546812
2791,-7.663387202
2792,11.91032689
2793,-16.74594113
2794,4.453872979
2795,-7.210835908
2796,3.729977533
2797,29.75012157
2798,-1.820569481
2799,-28.88874352
2800,-25.83683531
2801,62.93801651
2802,-20.35778653
2803,-29.17230699
2804,24.73315381
2805,11.00945718
2806,-35.74504843
2807,19.76832561
2808,0.572537452
2809,32.98194892
2810,-27.4466925
2811,-5.455185507
2812,11.17887846
2813,-8.336177065
2814,-3.988071435
2815,7.030574232
2816,7.92967475
2817,-11.83750137
2818,13.33346311
2819,-0.015870019
2820,-26.95097633
2821,12.68756026
2822,6.052800899
2823,-2.076278686
2824,-3.839414564
2825,1.046999404
2826,16.28441992
2827,-5.206481316
2828,-29.72687844
2829,16.27803899
2830,-2.210295019
2831,13.20666247
2832,-3.120109821
2833,-14.46071314
2834,8.052105444
2835,-0.457831471
2836,-9.008463009
2837,26.5637486
2838,-33.57946283
2839,6.806047688
2840,10.3993442
2841,-2.445811667
2842,-4.686104601
2843,8.668474661
2844,-9.322750248
2845,2.940539861
2846,16.97567797
2847,-6.98312422
2848,-12.33505027
2849,-17.57389524
2850,14.43109628
2851,38.71514553
2852,-40.86323976
2853,0.729919673
2854,7.893222495
2855,-19.61894942
2856,39.72612364
2857,-27.63446658
2858,5.298951387
2859,-14.91933667
2860,1.322447579
2861,31.81085023
2862,-9.817951333
2863,-23.19922342
2864,25.41825768
2865,-23.51431947
2866,2.833866636
2867,-17.91045461
2868,41.83489417
2869,-13.84411247
2870,-18.69732532
2871,-3.900391505
2872,-0.313655329
2873,25.22061647
2874,-4.937717635
2875,-14.37692085
2876,-19.53958141
2877,19.11758668
2878,2.77706974
2879,14.85128444
2880,-15.75068051
2881,-10.43432517
2882,10.22751961
2883,-25.25216655
2884,20.8499125
2885,12.86033991
2886,-32.3117059
2887,29.47950628
2888,-5.334942733
2889,-3.46298462
2890,-8.689517332
2891,-0.304631345
2892,11.52353323
2893,12.72327177
2894,-24.31612203
2895,7.860896522
2896,-14.47490988
2897,13.96260163
2898,38.90927649
2899,-55.20568837
2900,8.619572009
2901,10.6219004
2902,26.28888612
2903,-56.19820846
2904,24.13472314
2905,10.34369629
2906,-9.285012829
2907,16.08228571
2908,-5.794524466
2909,-13.16179646
2910,15.75567337
2911,-16.82133897
2912,0.954154856
2913,9.478451325
2914,11.56818293
2915,1.850394425
2916,-41.73785656
2917,24.14099685
2918,13.3851302
2919,-3.629056558
2920,1.295836687
2921,-4.010921114
2922,-12.43140406
2923,12.5905193
2924,-6.714878759
2925,-37.21816431
2926,40.28880575
2927,12.12698934
2928,-15.6906262
2929,-8.598386953
2930,-1.361817287
2931,-13.74485015
2932,26.60406992
2933,-9.283456089
2934,-6.359378549
2935,0.706034409
2936,1.236652448
2937,7.012001052
2938,-15.98133817
2939,18.50499328
2940,12.02591246
2941,-31.0822444
2942,8.737255888
2943,24.66025216
2944,-25.47517304
2945,4.010963559
2946,6.565436626
2947,-5.966158776
2948,7.280117727
2949,30.50306065
2950,-39.67440597
2951,-2.308418874
2952,33.03835979
2953,-2.08100294
2954,-20.60252517
2955,2.789427244
2956,23.50283039
2957,-12.42188093
2958,-21.45211798
2959,6.700605975
2960,19.41617825
2961,7.152922971
2962,-35.55834003
2963,20.03840437
2964,3.14918118
2965,17.68807412
2966,-30.37490563
2967,6.468047804
2968,10.19373556
2969,-3.111425671
2970,8.218694655
2971,-7.750561352
2972,1.486679773
2973,-7.753696677
2974,17.15568323
2975,-24.00998012
2976,22.16673022
2977,9.530338957
2978,-14.03876551
2979,-13.56820128
2980,9.378689032
2981,16.7588991
2982,-5.067722853
2983,-25.85205308
2984,29.0692848
2985,-13.87577386
2986,-13.83958723
2987,26.0608214
2988,-26.00735279
2989,25.13230373
2990,0.794370854
2991,-21.86267059
2992,4.838132917
2993,20.99703022
2994,-2.019926517
2995,-19.92364823
2996,16.45207067
2997,-18.8731196
2998,6.626914321
2999,9.490048581
3000,59.46906773
