,0,0,0,0,0,0,0,0,0,0,0,0,pre_sum,Original_true
71,10.905043,-4.858946,-16.874441,-11.917436,-17.763752,12.941233,83.167175,51.727406,3771.6562,3.8558922,3.8144927,5.990714,3892.6436,3906.41021340123
72,8.682842,-12.235186,-17.492062,-15.316484,-18.584124,13.299537,85.13832,52.324097,3773.5737,3.3991797,0.6340458,-5.0238037,3868.4,3874.4700047018314
73,-10.222066,-17.473625,-16.678139,-18.628843,-19.276506,13.678992,87.10638,52.919254,3775.4893,-2.469547,-3.5996773,-1.7059083,3839.14,3843.670171792064
74,-15.109857,-19.579775,-14.306438,-21.878881,-19.832335,14.079675,89.07127,53.512882,3777.4026,-4.371061,0.21716648,5.937204,3845.1426,3851.6902277797617
75,-6.0414314,-17.60178,-10.406428,-25.00749,-20.244183,14.501762,91.03297,54.104954,3779.313,0.17822878,3.7255244,-2.0462744,3861.5088,3881.0599678073963
76,5.7554293,-11.43375,-5.310361,-27.951878,-20.505636,14.945155,92.99141,54.695442,3781.2214,4.6578946,-1.0586609,-2.8683114,3885.1382,3903.7600505140517
77,8.281621,-0.17786576,-0.57961947,-30.649466,-20.611475,15.409914,94.94648,55.28434,3783.1274,1.8724988,-2.6703837,3.6910775,3907.9246,3917.350335889636
78,5.01806,12.403488,5.1621556,-33.03931,-20.558071,15.895823,96.89817,55.8716,3785.0308,-3.1420763,2.162898,0.21457532,3921.918,3960.2702940353815
79,-0.26391807,22.656738,10.266369,-35.06275,-20.343557,16.402685,98.84646,56.457245,3786.9314,-3.2139208,2.2350771,-2.4890263,3932.4229,3944.990139053386
80,-3.106623,26.950031,13.533217,-36.666157,-19.96798,16.930191,100.791245,57.04122,3788.8306,1.2322923,-2.9377954,1.769299,3944.3994,3970.080167623408
81,3.4865487,25.905693,14.512433,-37.799553,-19.433357,17.477951,102.73248,57.623554,3790.7268,3.6625533,-1.7959075,0.8437252,3957.943,3981.0401035907844
82,8.311066,20.549313,13.109699,-38.420433,-18.743681,18.045456,104.67019,58.204193,3792.62,0.3702097,4.4351406,-1.4571675,3961.6938,3983.870348986827
83,2.2395127,11.473068,9.562328,-38.495964,-17.904976,18.63214,106.60432,58.783108,3794.5112,-2.970972,1.3126036,1.3869256,3945.1333,3969.6200546117616
84,-7.6647067,1.0833912,4.393127,-38.00332,-16.925127,19.23736,108.53478,59.36032,3796.4,-1.9916623,-4.6230273,-0.023224315,3919.7778,3930.1203432358448
85,-5.098903,-8.494334,-2.6662996,-36.929657,-15.813822,19.860353,110.461494,59.935787,3798.2864,2.124866,-1.0331081,-1.0677023,3919.565,3955.310319799784
86,3.4542284,-14.869693,-10.004869,-35.272053,-14.555202,20.500362,112.384544,60.509525,3800.17,2.4820302,5.625386,2.0711186,3932.495,3949.129835259608
87,1.562603,-17.162718,-14.900568,-33.038303,-13.135996,21.156487,114.30389,61.081455,3802.0513,-1.5006166,0.73103434,-0.21997294,3920.9285,3942.080199441929
88,-4.0773444,-17.02267,-18.445168,-30.24997,-11.484327,21.82783,116.2194,61.651577,3803.9302,-2.729731,-5.26971,-1.723398,3912.6267,3919.539945465635
89,0.6700933,-15.477645,-20.718067,-26.944498,-9.723938,22.513416,118.1312,62.219948,3805.806,0.4571727,-0.40115678,2.2959266,3938.8284,3978.1900447157714
90,8.925352,-12.988533,-21.566143,-23.175549,-7.719379,23.21229,120.0391,62.786427,3807.6794,3.1644607,6.014129,0.46963915,3966.8416,3981.830000952406
91,0.5682017,-9.485525,-20.874557,-19.013927,-5.3781514,23.923378,121.94316,63.351093,3809.5498,-0.035115357,0.15306078,-2.2960382,3962.4053,3968.010319520297
92,-10.377647,-4.455096,-18.5785,-14.550136,-3.1174037,24.645588,123.84331,63.9139,3811.418,-3.2252612,-5.5312133,1.604876,3965.5903,3994.410239200031
93,-5.983051,1.3117727,-14.762709,-9.669068,-1.1899399,25.377825,125.739624,64.474815,3813.2834,-1.567708,-0.4271095,1.1402673,3997.7285,4020.6300763709
94,9.630772,6.1426587,-9.747143,-4.30628,0.71306294,26.118961,127.63194,65.03384,3815.1465,3.0558934,6.3893633,-1.362572,4044.447,4083.4198718272582
95,15.605186,9.403138,-4.4676957,0.675788,2.5482838,26.867802,129.52036,65.59094,3817.0068,2.6526744,0.6418215,0.47191715,4066.517,4086.2303037443303
96,-1.8297206,9.562871,0.4998424,5.6513577,4.400777,27.62318,131.40468,66.146126,3818.864,-1.9937133,-5.2763925,0.7900991,4055.8433,4083.130154734757
97,-9.886209,7.047621,6.126067,10.788238,6.2727365,28.383944,133.28513,66.699356,3820.7188,-3.4887245,-1.2833586,-0.20221923,4064.4612,4098.190159950414
98,-3.551877,3.9980352,10.962932,15.695686,8.084617,29.148884,135.16145,67.250595,3822.5713,0.11536134,5.571207,-0.005683162,4095.0027,4129.480046240051
