,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
2533,1.259556087,5.263579841,9.304789623,-1.958936141,-27.98888151,-8.346035671,54.05057014,229.6119052,87.48161601,3821.481836
2534,-0.061453343,4.041522764,14.3634741,4.562924876,-27.31238207,-10.22564096,54.53138942,231.4175233,87.95354381,3823.249098
2535,-5.1498147,-0.336437326,15.77939979,10.55435946,-26.33890617,-12.02713234,54.97657094,233.2161136,88.42264949,3825.013197
2536,1.574610038,0.34442449,13.06213374,15.62216683,-25.14382833,-13.73556826,55.38549118,235.0075381,88.88891447,3826.774118
2537,2.616367448,3.096050611,7.08200108,19.47822455,-23.79937237,-15.33665035,55.75756669,236.7916488,89.35232018,3828.531843
2538,-1.150051013,1.550542772,-0.341404639,21.96171208,-22.37349831,-16.81704976,56.09225752,238.5682855,89.81284805,3830.286358
2539,6.563611746,-4.242402142,-7.017903407,23.02304549,-20.92644769,-18.164382,56.38907687,240.3372766,90.27047954,3832.037645
2540,-20.78127788,-7.49393548,-10.88598577,22.71008962,-19.50850605,-19.36731934,56.6476094,242.0984408,90.72519611,3833.785689
2541,8.937210995,-2.035398071,-10.83152407,21.12541743,-18.15638801,-20.4158766,56.86751962,243.8515871,91.17697923,3835.530472
2542,7.355124495,3.540973232,-6.967649086,18.38425943,-16.89417642,-21.3014078,57.04856969,245.596516,91.62581039,3837.27198
2543,-5.331400666,1.46610514,-0.206109809,14.62618015,-15.73347763,-22.01680111,57.1906159,247.3330215,92.07167107,3839.010195
2544,1.80121781,-3.172885789,7.709054284,10.02033374,-14.67556977,-22.55631417,57.29362872,249.0608901,92.51454275,3840.745102
2545,-3.210834927,-2.478825123,14.32503999,4.766063132,-13.7146785,-22.91548588,57.3577286,250.7799015,92.9544069,3842.476684
2546,-0.348143925,4.790366327,17.14744744,-0.87769065,-12.83987899,-23.09127906,57.38318078,252.4898278,93.39124498,3844.204925
2547,-2.089271833,12.08518129,14.45000505,-6.573551451,-12.03607142,-23.08195136,57.37037731,254.1904349,93.82503848,3845.929809
2548,10.59548917,12.36839957,6.363764525,-11.91438631,-11.28472585,-22.886925,57.31981366,255.8814823,94.25576888,3847.651319
2549,-5.91702989,3.818248651,-4.744722903,-16.48029047,-10.5671594,-22.50671436,57.2320869,257.5627244,94.68341771,3849.369439
2550,9.239848074,-8.812387674,-15.22901636,-19.87176921,-9.867592238,-21.94301065,57.10789571,259.2339124,95.10796649,3851.084153
2551,-9.882622898,-18.20201706,-21.55856624,-21.75397051,-9.171942272,-21.19856593,56.94804883,260.8947942,95.52939679,3852.795445
2552,-8.141924102,-15.87976139,-21.65145179,-21.92893193,-8.470245007,-20.27725913,56.75347129,262.5451141,95.94769016,3854.503298
2553,9.321018418,-2.155549575,-15.87317859,-20.35908522,-7.759804335,-19.18373988,56.52520494,264.1846106,96.36282816,3856.207695
2554,3.097114307,10.48655578,-6.784392399,-17.16153784,-7.045051758,-17.92352262,56.26440364,265.8130169,96.77479236,3857.908622
2555,-2.08544533,12.1967836,2.120076664,-12.61524589,-6.335052517,-16.50312,55.97231892,267.4300603,97.18356432,3859.60606
2556,1.054541394,6.105595161,8.103519065,-7.104151573,-5.644499517,-14.92989046,55.65030373,269.0354625,97.58912563,3861.299994
2557,-1.814380495,-1.259261965,10.13064905,-1.09367231,-4.992201594,-13.21174836,55.2998086,270.6289415,97.99145788,3862.990408
2558,4.489034284,-5.579346875,8.76514438,4.920682542,-4.39872707,-11.35719044,54.92236605,272.2102101,98.39054272,3864.677284
2559,-4.190332346,-3.959975957,5.461611804,10.46171879,-3.883159212,-9.375391013,54.51958247,273.7789761,98.78636179,3866.360608
2560,-5.270118755,3.082157709,1.940599255,15.06960401,-3.463322409,-7.276245391,54.0931228,275.334945,99.17889681,3868.040361
2561,8.875957099,8.209181375,-0.438531794,18.37158498,-3.154736865,-5.070617793,53.64468617,276.8778194,99.5681295,3869.716528
2562,-5.229204039,2.890100009,-0.564226484,20.088163,-2.971011344,-2.770259624,53.17600535,278.4072995,99.95404159,3871.389092
2563,15.19411954,-10.57219327,2.407820199,20.06483257,-2.923397628,-0.387781273,52.68886419,279.923084,100.3366148,3873.058037
2564,-25.25539613,-20.07220972,8.28733145,18.31444541,-3.01699212,2.063651765,52.18512263,281.4248701,100.7158308,3874.723346
2565,-1.793386869,-12.39132914,15.19222054,14.99840894,-3.251834105,4.570186332,51.6667079,282.9123525,101.0916712,3876.385003
2566,8.751028735,6.458579289,19.88097365,10.41550237,-3.621251351,7.117249362,51.13558464,284.3852248,101.4641179,3878.042991
2567,-2.373969562,22.03521331,18.72025048,4.994930667,-4.113509868,9.689721032,50.59373868,285.8431794,101.8331524,3879.697293
2568,-2.268342208,26.74460475,10.14375659,-0.696566484,-4.71111289,12.27191707,50.04318463,287.2859075,102.1987566,3881.347895
2569,1.822670652,15.85690802,-4.145168967,-6.045368277,-5.391637652,14.84785118,49.48595809,288.7130975,102.5609121,3882.994777
2570,25.08275611,-10.71770246,-19.22082793,-10.49546752,-6.126173016,17.4013532,48.92409848,290.124437,102.9196007,3884.637925
2571,-29.83572544,-36.75883571,-29.14540018,-13.59467239,-6.882967798,19.91621287,48.35965149,291.5196107,103.2748042,3886.277322
