,0,0,0,0,0,0,0,0,0,0,0,0,pre_sum,Original_true
45,15.347939,28.014294,-5.195554,5.6759768,25.446508,2.8494,50.21941,38.547714,3673.1658,-5.099238,-5.476341,-1.2416633,3822.2544,3830.409863770984
46,7.77434,24.060438,-13.652942,8.159832,23.899569,2.5506122,52.56562,39.186222,3675.0815,-6.692523,1.6862408,-3.5290768,3811.0898,3797.159817832189
47,9.925008,10.251798,-20.286016,10.690514,22.255707,2.2693057,54.910877,39.823524,3676.9949,3.7079158,5.259369,6.613423,3822.4165,3847.7798181600156
48,5.8839693,-10.799401,-25.40507,13.245893,20.520317,2.0060654,57.254997,40.459568,3678.9067,7.1511655,-3.9441595,-6.1796665,3779.1003,3732.4799823318963
49,-17.590782,-27.47361,-29.415514,15.794551,18.699276,1.7615677,59.59781,41.09437,3680.8164,-2.231096,-2.486642,1.4222683,3739.9888,3755.7497582282203
50,-23.926603,-35.468212,-31.667751,18.29548,16.798855,1.5364711,61.93914,41.72792,3682.724,-7.653873,5.788287,4.0035086,3734.0974,3694.1203208210145
51,-17.000591,-35.394833,-31.342405,20.697844,14.825753,1.3315072,64.278946,42.36016,3684.6304,0.83995706,-0.66107285,-7.134482,3737.431,3725.6198993918824
52,4.489247,-28.344227,-27.940437,22.939182,12.787163,1.1473706,66.61692,42.991066,3686.5344,7.164501,-4.2252936,5.5030284,3789.6628,3791.839951826811
53,19.50444,-15.431534,-21.549232,24.954832,10.690815,0.9847927,68.95297,43.62067,3688.4368,0.6246123,2.5811007,-0.23952834,3823.1306,3816.6799804339557
54,11.529447,0.55337477,-12.751576,26.681883,8.545338,0.84454167,71.286934,44.248898,3690.3372,-6.6170387,3.8509412,-4.6998014,3833.81,3836.6599554328986
55,1.1751493,17.248117,-2.6804106,28.054768,6.3601313,0.7273488,73.618675,44.875763,3692.236,-1.6777104,-3.7457654,5.2001204,3861.3923,3874.929951317818
56,4.631186,26.69361,8.667527,29.007896,4.145493,0.63400054,75.94801,45.501236,3694.1323,5.7387347,-2.2754555,-1.6257391,3891.199,3892.590104309102
57,1.0808723,25.343609,20.393915,29.479553,1.9824239,0.5652464,78.27479,46.125324,3696.027,2.2194238,6.3584185,-2.846159,3905.0046,3902.639721658352
58,-9.702849,18.882708,30.384344,29.413488,-0.057912294,0.5218911,80.59889,46.747963,3697.919,-4.5589404,-0.15603268,3.2217832,3893.2144,3884.9398154338824
59,-11.675398,12.409746,36.91968,28.76107,-2.0781398,0.50470257,82.92013,47.369186,3699.81,-2.4313111,-6.571331,-0.8499657,3885.0884,3890.38998370359
60,-3.06979,8.186739,39.78944,27.487858,-4.0707593,0.5145037,85.238396,47.98893,3701.6985,3.287052,3.1547017,-2.6614976,3907.5442,3905.7797853774014
