,VIMF1,VIMF2,VIMF3
199,1.196390397,-0.448924992,0.677281534
200,1.323411227,1.033922634,-0.471746084
201,-1.097903752,-0.359232425,0.137941039
202,-1.594994112,-0.875654044,0.221877124
203,0.919292956,1.072934305,-0.57109178
204,1.778367157,0.143309405,0.734536405
205,-0.591007584,-1.213442361,-0.445975441
206,-1.933806117,0.675578073,-0.295435758
207,0.208339477,0.795714341,1.031962095
208,1.919216954,-1.325430736,-1.231097429
209,0.246200682,0.144916728,0.631913146
210,-1.97905754,1.197708625,0.399643093
211,-0.614212976,-0.888576834,-1.125784033
212,2.041365135,-0.533528775,1.131234048
213,1.054718969,1.208558106,-0.431407283
214,-2.027536774,-0.322414794,-0.512223625
215,-1.426511348,-0.874638203,1.173112426
216,1.857318514,0.837136417,-1.22909415
217,1.746109547,0.195483442,0.581471539
218,-1.653049252,-0.881022392,0.482300986
219,-1.931118327,0.590605415,-1.277955437
220,1.459125931,0.364601273,1.282713545
221,2.006137278,-1.091627973,-0.531701875
222,-1.257022343,0.595769747,-0.50871791
223,-2.143365204,0.829455666,1.197930621
224,1.205676683,-1.29072861,-1.006012022
225,2.37049532,-0.019126769,0.097994799
226,-1.159510419,1.454890786,0.834941506
227,-2.540111175,-0.858627777,-1.045141557
228,0.933573342,-1.2465559,0.263415957
229,2.614653654,1.647112496,0.794231753
230,-0.715840885,0.558946996,-1.138203063
231,-2.479327961,-1.964556945,0.555248793
232,0.482330294,0.231355915,0.373168592
233,2.250840073,1.90797322,-0.928132926
234,-0.261821922,-0.950443196,0.787012971
235,-2.043131098,-1.63564462,-0.14029155
236,0.216804802,1.731043803,-0.432950508
237,1.848726062,0.972381616,0.520625063
238,-0.175149792,-2.226421937,-0.125101762
239,-1.724838931,-0.084480842,-0.357472274
240,0.039106345,2.264637963,0.351695417
241,1.663602731,-0.767689229,0.253243901
242,0.17281432,-1.928109438,-0.80107431
243,-1.481551023,1.578207593,0.681245484
244,-0.413472113,1.176497599,0.081236085
245,1.081423251,-2.200292656,-1.0275929
246,0.688101552,0.037017986,1.485510391
247,-0.752231447,2.051015587,-1.02073995
248,-0.702628009,-0.975979569,-0.163770271
249,0.209552823,-1.684254616,1.211671559
250,0.649402285,1.882934284,-1.327988714
251,0.320900583,0.859512868,0.472512399
252,-0.362081814,-2.377869475,0.74683888
253,-0.692410215,0.314443235,-1.385299096
254,-0.111370015,2.241047185,0.906259593
255,0.921178378,-1.436198772,0.325929419
256,0.588981497,-1.606236523,-1.369270479
257,-0.792436366,2.490685503,1.552794733
258,-1.039118647,0.323396185,-0.703550565
259,0.538616706,-2.884210214,-0.678009189
260,1.297600441,1.146451604,1.563390996
261,-0.338694811,2.398733065,-1.403829562
262,-1.434376389,-2.338638809,0.414709843
263,0.180189322,-1.240942727,0.789607345
264,1.515072672,2.91155127,-1.54247428
265,-0.089731042,-0.258510529,1.359010321
266,-1.498905145,-2.614968878,-0.2406777
267,-0.052763878,1.464390616,-1.20590068
268,1.414267525,1.701113095,1.961470993
269,0.179982518,-2.086183582,-1.344833943
270,-1.135434045,-0.430616405,-0.232845193
271,-0.377930131,1.808805369,1.579631529
272,0.879459561,-0.398569765,-1.718920415
273,0.328687025,-1.304792367,0.486139122
274,-0.541441152,0.922920431,1.294912823
275,-0.08911531,0.704154286,-2.173153039
276,0.369524807,-1.007005009,1.385011698
277,-0.230476992,-0.236276381,0.537874777
278,-0.468308288,0.737726463,-2.275364868
279,0.509794942,0.092771763,2.46623542
280,0.651935627,-0.53479446,-0.789551467
281,-0.508760805,0.028393729,-1.49125123
282,-0.896609812,0.33312167,2.658968363
283,0.422318783,0.030712398,-1.857807985
284,1.0596167,-0.354698179,-0.362608764
285,-0.192532344,0.006771611,2.432021198
286,-1.26143208,0.359716769,-2.868762312
287,-0.083534791,-0.036136455,1.293365995
288,1.428116303,-0.412025044,1.28015472
289,0.396703103,0.116552217,-3.074278147
290,-1.422074666,0.583841118,2.836957146
291,-0.857678435,-0.525723508,-0.731542664
292,1.426598226,-0.381500311,-1.788705464
293,1.184708017,0.716736892,2.927716069
294,-1.386806472,0.057983466,-1.967018882
295,-1.329451268,-0.572248428,-0.150126654
296,1.213620655,-0.017049593,1.737479095
297,1.388441159,0.478939564,-1.831413969
298,-0.958226174,0.18281736,0.801785201
299,-1.259989066,-0.541509921,0.4537761
300,0.857140136,-0.265546671,-1.061953812
301,0.936350713,0.658034168,0.685723397
302,-0.870793564,0.302025801,0.127140663
303,-0.783956758,-1.115676572,-0.640953954
304,1.094629786,0.169352776,0.552393175
305,0.695254188,1.352554066,-0.107079354
306,-1.406473725,-0.949489318,-0.220761474
307,-0.569583702,-0.989124743,0.287965528
308,1.595487437,1.411509541,-0.367130688
309,0.487666867,0.370586099,0.536074788
310,-1.653586598,-1.399672868,-0.377072492
311,-0.350883237,0.22991036,-0.237533152
312,1.729371842,1.066356177,0.923530313
313,0.247424474,-0.557342314,-1.104705675
314,-1.949292894,-0.742506889,0.399280712
315,-0.377751784,0.552649339,0.746952837
316,2.215508221,0.665627781,-1.430372769
317,0.821251638,-0.414388759,1.214752164
318,-2.302170876,-0.81038513,-0.104461087
319,-1.252663072,0.593806221,-1.218410417
320,1.949638568,0.636307418,1.514377261
321,1.444121065,-0.912717683,-0.528618778
322,-1.329550822,-0.051956693,-0.73233058
323,-1.391144827,0.952445738,1.227339546
324,0.775007572,-0.553975823,-0.619330493
325,1.163374267,-0.639163727,-0.507554889
326,-0.374851838,0.934894248,1.101248058
327,-0.861832325,0.066333614,-0.640981848
328,0.108509573,-0.95692481,-0.444183688
329,0.54262775,0.556923249,1.200486207
330,-0.008951428,0.548323297,-0.942301531
331,-0.171565503,-0.87517927,-0.164285875
332,0.049454546,0.055295353,1.245027892
333,-0.15540357,0.822845874,-1.362381756
334,-0.194036938,-0.600793019,0.335784222
335,0.409077438,-0.456547805,1.046287978
336,0.350017022,0.852997627,-1.714683772
337,-0.480997042,0.07900171,1.188345371
338,-0.52583458,-0.915500512,0.218937362
339,0.482251658,0.310739534,-1.580188901
340,0.63753807,0.749080364,1.871435935
341,-0.387468062,-0.560763559,-0.77033052
342,-0.843275167,-0.619639025,-1.078774558
343,0.285645279,0.85817809,2.357782085
344,0.863848891,0.197465979,-2.126100073
345,0.014156512,-0.769330264,0.540529761
346,-0.79048216,0.098011195,1.416629742
347,-0.37154492,0.497552055,-2.585018451
348,0.576113356,-0.190118485,2.144409838
349,0.489262477,-0.425054654,-0.382743375
350,-0.108782725,0.463728819,-1.457780418
351,-0.516459683,0.130400524,2.177568993
352,-0.447312738,-0.642237087,-1.513125958
353,0.349000829,0.29308737,0.037663847
354,0.8673384,0.476291492,1.228173196
355,0.114149864,-0.480765538,-1.46278226
356,-1.15448255,-0.231798576,0.718714351
357,-0.612696433,0.604683153,0.338604541
358,1.191312551,-0.176122251,-1.031216375
359,1.13486377,-0.480667834,1.007817529
360,-1.019462716,0.567239185,-0.34990054
361,-1.549221637,0.161847845,-0.389790804
362,0.729350033,-0.780422536,0.7153655
363,1.817260786,0.245479375,-0.599418877
364,-0.393409665,0.754353588,0.259095434
365,-1.961370054,-0.627976535,0.129878127
366,0.116415882,-0.429050004,-0.348182109
367,2.116322101,0.889587,0.394401278
368,0.141374998,-0.113828442,-0.380150342
369,-2.185730546,-0.775213392,0.342367827
370,-0.491044756,0.505317765,-0.221239253
371,2.100739328,0.361831464,-0.186404579
372,0.810466886,-0.614669493,0.782108036
373,-1.836544261,0.211224172,-0.971504349
374,-0.857037785,0.488357562,0.515763097
375,1.501704014,-0.803297638,0.336219883
376,0.823910856,0.115222421,-1.071907772
377,-1.424420356,0.794273858,1.02054649
378,-0.76454763,-0.732702819,-0.098409007
379,1.44667401,-0.322136987,-1.029823385
380,0.745037906,1.056260228,1.452851333
381,-1.615954552,-0.498457608,-0.832072724
382,-0.869614612,-0.86277248,-0.466646184
383,1.891969611,1.33841554,1.595974667
384,1.069883555,-0.003280363,-1.711888507
385,-1.930872544,-1.438719318,0.752168399
386,-1.532460593,0.781056742,0.524954795
387,1.782018535,1.016125544,-1.396759753
388,1.958931408,-1.3543776,1.438356399
389,-1.365937155,-0.100972778,-0.552938494
390,-2.194269916,1.441281637,-0.674808915
391,0.778024445,-0.999035786,1.355614645
392,2.296569787,-0.793039706,-1.092851845
393,-0.462369766,1.417244607,-0.088974888
394,-2.339635189,-0.073219758,1.397487875
395,0.242369839,-1.217753568,-1.730852318
396,2.431721234,0.804731909,0.720598582
397,-0.00061197,0.577387982,0.957682315
398,-2.586533176,-1.151134009,-2.101745982
399,-0.283095815,0.258056272,1.753548557
400,2.511470605,0.743902331,-0.163326888
401,0.720771188,-0.585986698,-1.431352109
402,-2.368737906,-0.191258126,1.888677847
403,-1.116434213,0.507041222,-0.946135406
404,2.185865232,-0.201145671,-0.606018528
405,1.433973328,-0.196819585,1.558022888
406,-1.924562143,0.349181356,-1.227487793
407,-1.750122265,-0.248467994,-0.052712574
408,1.69107559,-0.050720432,1.281495447
409,2.055004005,0.481820691,-1.454059168
410,-1.271971301,-0.357260616,0.515885997
411,-2.329674065,-0.464308788,0.714177864
412,0.711716632,0.751359235,-1.357860695
413,2.383118484,0.074720316,0.941892665
414,-0.015747383,-0.81724103,0.286723729
415,-2.270798739,0.369778803,-1.384386749
416,-0.615800417,0.655433639,1.452460409
417,1.907003646,-0.834226503,-0.422332618
418,1.196239451,-0.12645059,-0.897185404
419,-1.29019745,1.074040564,1.584280419
420,-1.665305042,-0.680132522,-1.201321481
421,0.601912318,-0.727832527,0.037705855
422,1.72168721,1.099179179,0.932600957
423,0.045334984,0.097933886,-1.065585565
424,-1.419595157,-0.978290525,0.592999696
425,-0.477245606,0.49771327,0.048685881
426,1.042793399,0.530683747,-0.455644227
427,0.640479516,-0.902562655,0.406523342
428,-0.675690306,0.145316661,-0.15826322
429,-0.751542309,0.790198993,0.003958261
430,0.37226091,-0.672864623,0.021343626
431,0.747901996,-0.370932691,-0.091367266
432,-0.169872372,0.854585772,0.223215896
433,-0.709304863,-0.155254567,-0.324833467
434,0.01133755,-0.694377386,0.259709294
435,0.667106456,0.585304942,0.059672594
436,0.131056916,0.278337035,-0.482426614
437,-0.553091944,-0.706900442,0.702049048
438,-0.348010327,0.082152521,-0.549224178
439,0.375626698,0.635437109,0.017110538
440,0.540632042,-0.364787461,0.658116725
441,-0.178050578,-0.47276774,-1.067602154
442,-0.615184461,0.640688857,0.90796568
443,0.007900713,0.204697349,-0.095877437
444,0.675354285,-0.788996044,-0.967608045
445,0.079050491,0.059108879,1.486331823
446,-0.748061581,0.860202831,-0.965714827
447,-0.060342323,-0.299574227,-0.281848194
448,0.669122105,-1.084348414,1.268948316
449,0.03797093,0.86748549,-1.245142094
450,-0.616486128,1.019579276,0.265848128
451,0.028274458,-1.583503032,0.907743369
452,0.627183944,-0.462846427,-1.353872828
453,-0.111783479,2.13278006,0.706068183
454,-0.718182265,-0.570335684,0.516741234
455,0.248986247,-2.103145768,-1.264741853
456,0.897860659,1.741612717,0.903077375
457,-0.442568088,1.324694385,0.19938649
458,-1.053893885,-2.474388711,-1.012282196
459,0.498566566,-0.222745346,0.756258847
460,1.24732455,2.701446765,0.305295593
461,-0.527305223,-1.061662137,-1.133750307
462,-1.252115444,-2.113632771,1.023870632
463,0.341513789,1.815696045,-0.183563646
464,1.196877136,1.269315314,-0.719169599
465,-0.135567977,-2.123941015,1.081687373
466,-0.992697151,-0.33853364,-0.601659947
467,0.049596654,2.088534318,-0.326522303
468,0.736744202,-0.513215386,0.93016142
469,-0.08945566,-1.7712939,-0.766512702
470,-0.546821975,1.140969562,-0.022457582
471,0.176134222,1.258059865,0.769033599
472,0.393803488,-1.555156789,-0.860313315
473,-0.232497993,-0.569454926,0.298623631
474,-0.299737637,1.639612787,0.378140988
475,0.123350943,-0.241463857,-0.770230461
476,0.325126162,-1.193438325,0.788125348
477,0.026614982,0.695439469,-0.436108225
478,-0.34484247,0.562629921,-0.182008531
479,-0.175701988,-0.658778711,0.829841284
480,0.421150001,-0.037172364,-1.07063334
481,0.302320074,0.214260517,0.619750543
482,-0.38798121,0.048911363,0.392951994
483,-0.565748979,0.04167316,-1.434256569
484,0.385497294,-0.251283824,1.800487257
485,0.820246444,-0.102390078,-1.016200275
486,-0.213801081,0.655673046,-0.628759904
487,-1.221472968,-0.404394184,2.002036733
488,-0.101825037,-0.728286168,-2.078334482
489,1.559574963,1.107251744,0.668207048
490,0.442241441,0.175147483,1.294637517
491,-1.622884191,-1.327865541,-2.242886993
492,-0.637037287,0.739720733,1.546780887
493,1.469565958,0.771436557,0.07984968
494,0.788764865,-1.300714552,-1.423068746
495,-1.355022523,0.116222639,1.584083837
496,-0.963104371,1.241757009,-0.668767587
497,1.195618218,-1.000688383,-0.510752398
498,1.113946088,-0.591053601,1.104536112
499,-0.970538343,1.533748323,-0.774021401
500,-1.130888401,-0.360822631,0.027680113
501,0.85156407,-1.40681588,0.497620487
502,1.080742466,1.225044825,-0.527265556
503,-0.773222448,0.765589986,0.242253023
504,-0.966368826,-1.694982336,0.03222769
505,0.6198372,0.014873543,-0.233223727
506,0.687614308,1.663273301,0.241230934
507,-0.589179331,-0.768977736,-0.096682065
508,-0.316664822,-1.198823687,0.020466877
509,0.730084464,1.280982794,-0.043395945
510,0.12413873,0.637254907,0.136300071
511,-1.047601529,-1.634595037,-0.213787007
512,-0.122078225,0.047640598,0.080623428
513,1.463855418,1.773435213,0.303124234
514,0.214126014,-0.94921702,-0.713340313
515,-1.905920331,-1.471841336,0.719470899
516,-0.487094328,1.775288742,-0.135076393
517,2.20709603,0.610274223,-0.831988913
518,0.968640477,-2.102193753,1.580537986
519,-2.27571999,0.560975992,-1.284966644
520,-1.472282607,1.815478919,-0.157053658
521,2.118524132,-1.712461026,1.752027452
522,1.820292567,-0.950817032,-2.316961567
523,-1.682996206,2.621079134,1.392292408
524,-2.210568185,-0.715573629,0.471871614
525,1.308003914,-2.37378985,-2.001085563
526,2.503363006,2.29945967,2.154611528
527,-0.895284103,1.087462295,-0.865252925
528,-2.68078068,-3.122704691,-0.93661216
529,0.390210896,0.695757661,1.95237564
530,2.542725595,2.71786133,-1.710469531
531,0.110634687,-2.183168735,0.603526026
532,-2.016639385,-1.213650386,0.851380407
533,-0.433104303,2.700128664,-1.917711463
534,1.389516281,-0.561661569,1.915475883
535,0.362982792,-2.272855513,-0.876818141
536,-0.833433988,2.027746726,-0.681759368
537,-0.13607283,0.910306761,1.939881186
538,0.570509053,-2.427840634,-1.984436574
539,-0.010991672,0.778158968,0.776439687
540,-0.63624893,1.496102412,0.775253412
541,0.248854507,-1.629159924,-1.6457205
542,0.555367181,-0.305572039,1.219366414
543,-0.377685267,1.798343961,0.190615323
544,-0.502630134,-0.921455262,-1.419317288
545,0.596888078,-1.122032996,1.499386691
546,0.485932774,1.648574693,-0.394983824
547,-0.744155427,0.079026151,-0.938283908
548,-0.545062067,-1.73793334,1.416847795
549,0.7842129,0.924587171,-0.793641589
550,0.617011488,1.237147029,-0.338984963
551,-0.674958195,-1.513905393,1.185074692
552,-0.668352692,-0.453921961,-1.174955997
553,0.475333767,1.603498403,0.271934224
554,0.634738876,-0.337963411,0.844091894
555,-0.294136942,-1.292431868,-1.315700419
556,-0.483598308,0.959977441,0.821553659
557,0.09835499,0.610732693,0.192067981
558,0.248086106,-1.165528428,-0.992492567
559,0.018098094,0.125416855,1.056064792
560,0.018862324,0.913070279,-0.412398144
561,-0.05833629,-0.643918251,-0.442146759
562,-0.230380839,-0.304087836,0.966487205
563,0.001164211,0.679835255,-0.87808402
564,0.384931042,-0.31142485,0.221256212
565,0.026068509,-0.334695709,0.530643217
566,-0.44822064,0.732989473,-0.816406426
567,-0.061793321,-0.343055627,0.488158804
568,0.462873198,-0.702766578,0.079906054
569,-0.022165139,0.96344972,-0.517494217
570,-0.434594524,0.29889033,0.670362184
571,0.262938827,-1.284389101,-0.409242381
572,0.394979196,0.250155231,-0.238798339
573,-0.629999634,1.277239581,0.808075124
574,-0.476295486,-0.851942422,-0.834884861
575,0.912824235,-1.05934222,0.165283261
576,0.681748071,1.462275568,0.785083973
577,-1.088941193,0.575275042,-1.192870078
578,-0.731585993,-1.743294008,0.792549012
579,1.120687787,-0.091165021,0.041602618
580,0.821564249,1.985876887,-0.746792544
581,-1.18531669,-0.644173323,0.910431177
582,-0.921100388,-1.979424307,-0.504771709
583,1.153641813,1.460003403,-0.22126064
584,1.016445347,1.632170269,0.781228793
585,-1.080583724,-2.259445354,-0.749501117
586,-0.952593291,-0.749294457,0.254005177
587,0.837261148,2.545695594,0.128269815
588,0.836505222,-0.234781402,-0.122756498
589,-0.595313439,-2.439048612,-0.015421302
590,-0.708471858,1.134046524,-0.115899406
591,0.463517721,2.093550712,0.56279287
592,0.472550674,-2.041507744,-0.895596721
593,-0.17761435,-1.149210875,0.734723398
594,-0.389366082,2.303244994,-0.120952162
595,-0.127744723,0.189604858,-0.687079805
596,0.406988286,-1.995698614,1.393185798
597,0.511055415,0.470148519,-1.42828107
598,-0.319811792,1.523343925,0.455127523
599,-1.023770157,-0.90150958,1.034146383
600,0.108886549,-0.974567571,-2.015053386
601,1.537995456,1.040886176,1.69211078
602,0.148088987,0.436837451,-0.183208697
603,-1.782768866,-0.69000219,-1.389743704
604,-0.463486846,-0.347934423,1.952281184
605,1.855363938,0.31268518,-1.283228747
606,0.661028772,0.5867887,-0.228416313
607,-1.988152807,-0.345727618,1.579568041
608,-0.771121896,-0.798246097,-1.742815543
609,2.241632542,0.795885464,0.668395805
610,0.903846962,0.676453969,0.758738699
611,-2.4511444,-1.272964815,-1.431496117
612,-1.085847069,-0.188931585,0.964845838
613,2.527658312,1.452718468,0.022592546
614,1.382134333,-0.388206333,-0.617272986
615,-2.463376861,-1.316388202,0.536638248
616,-1.774074016,0.854040265,-0.209126573
617,2.16689567,0.878632433,-0.016041407
618,2.082864631,-1.122905129,0.017598291
619,-1.596513606,-0.180022224,0.205675682
620,-2.285166171,0.953439489,-0.341737115
621,1.018227225,-0.28428582,0.095985553
622,2.274157373,-0.644889517,0.376533624
623,-0.625473931,0.363981312,-0.762185958
624,-2.041525891,0.577354323,0.804875998
625,0.428194807,-0.363162535,-0.235941467
626,1.92373734,-0.560061407,-0.661712498
627,-0.432928902,0.31076653,1.154200599
628,-1.919291991,0.693092351,-0.818730698
629,0.402172297,-0.532744738,-0.2116848
630,2.047150256,-0.69662803,1.319407647
631,-0.167751346,1.070326671,-1.538563424
632,-2.263848362,0.235660865,0.437264691
633,-0.16699516,-1.46167688,1.26907701
634,2.369412592,0.522242597,-2.26357054
635,0.679882877,1.574699011,1.684439852
636,-2.475195356,-1.630687965,0.184970602
637,-1.138454342,-0.865624075,-2.027005762
638,2.336688928,2.292787534,2.345056367
639,1.491822923,-0.390061642,-0.856971042
640,-1.926740256,-2.057393235,-1.164358424
641,-1.735150941,1.521089814,2.137843042
642,1.342593264,1.054535563,-1.505241376
643,1.811459627,-2.029168373,-0.101129749
644,-0.640807428,0.320289641,1.532723575
645,-1.694408681,1.658520828,-1.819819796
646,-0.014473912,-1.41617645,0.816015185
647,1.303345494,-0.685573667,0.627483961
648,0.494809827,1.847114755,-1.469957167
