,VIMF1,VIMF2,VIMF3
143,1.443185283,0.556706502,-2.997915418
144,1.94698979,-1.171773218,1.612282491
145,-0.909944936,-0.513056873,1.008375011
146,-2.69605704,0.649298342,-2.201596618
147,-0.080259591,0.568954239,1.26673805
148,2.957737096,-0.307105105,0.320240118
149,1.60259354,-0.422071906,-0.944512409
150,-2.675622893,-0.25093026,0.503226787
151,-2.989675292,0.544101134,0.083840597
152,1.335871282,0.483167612,-0.390237511
153,3.896618456,-0.587036927,0.528104574
154,0.664568578,-0.638417645,-0.471764792
155,-3.911467368,0.51007968,-0.059153368
156,-2.662523887,0.980156841,0.994863148
157,2.592741279,-0.739262217,-1.59447574
158,4.271795582,-1.071119125,0.931700427
159,-0.430402623,0.841903123,0.911133622
160,-4.830587907,1.133730874,-2.402149013
161,-1.858950073,-0.633738049,1.979958254
162,3.740708341,-1.73760729,0.13464988
163,4.080881459,0.967864032,-1.942994882
164,-1.584626189,2.12707331,1.809387828
165,-5.19353589,-1.356756815,-0.101551437
166,-1.147779682,-2.353194476,-1.36485484
167,4.589770726,1.465007575,1.120852348
168,3.611814647,2.639262728,0.29934912
169,-2.365746528,-1.311914761,-0.941880163
170,-5.184934009,-3.328181358,-0.115321965
171,-0.196812212,1.765800653,1.672247058
172,4.586120873,3.14501539,-2.037598316
173,2.661245354,-1.796504137,0.455535009
174,-2.794480887,-3.074839854,1.912565412
175,-4.295049841,1.49075625,-3.083669046
176,0.3432317,3.315768676,1.79455936
177,4.787321477,-0.94842571,1.631497172
178,2.197592562,-3.868494126,-4.566999984
179,-3.533351509,0.773964741,3.884596
180,-4.529722273,3.957496597,0.597612869
181,1.119646238,-0.308644724,-5.144632919
182,5.604845091,-4.024314289,5.28324686
183,1.722946134,-0.544969759,-0.484012839
184,-4.837768314,4.517419843,-4.86545573
185,-4.174391864,1.445584174,5.804795567
186,2.488260581,-5.345747471,-1.511579707
187,5.798395679,-1.876962014,-3.902402892
188,0.377330614,5.720384119,5.288466293
189,-5.690359586,2.592960076,-1.448542189
190,-3.216393362,-6.074097184,-3.592303909
191,4.059514886,-3.433528244,4.723057398
192,5.099039658,6.318111835,-1.194948726
193,-1.593652566,4.218326515,-3.251606441
194,-6.001320622,-6.743672518,4.183781438
195,-0.692110914,-4.332431255,-0.429320619
196,5.687868804,6.734963883,-4.280785444
197,2.915337829,4.495289951,4.690355811
198,-4.570065742,-6.67256008,0.217467641
199,-4.707117776,-4.590606686,-5.404898556
200,2.916354512,6.677631137,5.047078746
201,5.583959494,4.221039524,0.614782258
202,-0.645954358,-6.173534691,-5.334898203
203,-5.526199662,-3.766539883,4.250499745
204,-1.797053712,5.260654263,0.877628581
205,4.70167209,3.568091906,-4.334310895
206,3.580961921,-4.591818844,2.780424846
207,-2.849306373,-2.962486421,1.709421736
208,-4.704244154,3.644578361,-4.136640377
209,0.690181854,2.42674235,1.916673835
210,4.636584927,-2.886768389,2.204786814
211,1.418819706,-1.722509038,-3.481697358
212,-3.805302982,1.968382475,0.615135878
213,-2.869154611,1.190296996,2.929651758
214,2.232810436,-1.279214022,-3.103213671
215,3.805187245,-0.337742675,-0.023023817
216,-0.268970699,0.61644095,2.948997164
217,-3.771862184,-0.54715958,-2.61604482
218,-1.635415198,0.000587215,-0.534421363
219,2.540197145,1.174921892,2.813295857
220,2.775310952,-0.564429208,-1.725375462
221,-0.755728951,-1.707055284,-1.153423114
222,-2.553204604,1.373388173,2.559090907
223,-1.011586726,1.818089652,-1.346070147
224,1.513839514,-1.868459658,-0.71109458
225,1.944064543,-1.914243112,1.573502624
226,0.015374268,2.272864924,-1.031579723
227,-2.025025805,1.792577205,-0.061735177
228,-1.325089556,-2.369529202,1.078415939
229,1.35038883,-1.581001846,-1.363576315
230,2.315640537,2.477034332,0.61990934
231,-0.174044393,1.205007612,0.650915245
232,-2.553022586,-2.434225669,-1.422426343
233,-1.368410235,-1.010455286,0.817433663
234,1.543222348,2.060226003,0.434572886
235,2.573473101,1.154724675,-0.884353629
236,0.19938764,-1.766716842,0.270016387
237,-2.404342089,-1.066631794,0.605306413
238,-1.952180071,1.356080421,-0.757019819
239,1.120403512,1.038592605,0.064469293
240,2.730535727,-1.111016815,0.504168901
241,0.579184734,-1.113558245,-0.396151015
242,-2.302296498,1.044325105,0.081092541
243,-1.873872094,1.317210981,0.101312267
244,1.118079555,-1.024846551,-0.230131124
245,2.22192772,-1.733677758,0.210898231
246,0.235137331,1.097889632,0.008528018
247,-2.044956659,1.903534727,-0.43745313
248,-0.85393334,-0.586734005,1.115159714
249,1.491608042,-2.342185008,-1.254129569
250,1.221670612,0.144485411,-0.027902712
251,-1.2755607,2.483809275,1.74604062
252,-1.73640406,0.249678187,-2.039475832
253,1.065740524,-2.434187785,0.314336991
254,2.571167633,-0.570517128,2.12722842
255,-0.177097476,2.482782594,-2.764042934
256,-3.308528551,0.783081356,0.465447807
257,-1.257139541,-2.383312918,2.863697805
258,3.003511215,-1.434881585,-4.040461348
259,2.957368847,2.507862527,1.398932849
260,-1.883496545,1.953371262,3.060144142
261,-4.263914392,-2.598149234,-5.010840799
262,0.228290128,-2.15163572,2.31578824
263,4.79156176,2.498368241,2.787969756
264,2.089659029,2.501363234,-5.462300181
265,-4.366231977,-2.544739158,2.827433904
266,-4.329525106,-2.660566738,2.984893272
267,2.508979592,2.314141131,-6.535754523
268,5.697300228,2.697552383,3.738933122
269,0.311196402,-1.846636334,3.598166987
270,-5.327239086,-2.38684057,-7.938714324
271,-2.960362054,1.233192702,3.961928673
272,3.238951444,1.66523887,4.531319762
273,4.201338038,-0.63448055,-8.670680908
274,-0.410797743,-0.625884031,4.033752333
275,-3.791908324,-0.143133922,4.810886893
276,-1.804026204,-0.312896407,-8.806104766
277,2.455470252,1.266812371,4.006690499
278,2.353120617,0.489471498,4.155708981
279,-0.905057503,-2.105017446,-7.380200885
280,-1.787639799,-0.489212177,3.315194126
281,0.130883718,2.875614236,3.161758872
282,1.048840168,0.628359764,-5.573880757
283,-0.040316821,-3.524964234,2.566840724
284,-0.81852009,-1.060397375,1.700898065
285,0.202092824,4.152934927,-3.294629756
286,0.790214221,1.292892513,1.85740853
287,-0.091780903,-4.419960973,0.561056064
288,-0.664345375,-1.326164883,-1.718792349
289,-0.459711611,4.104351204,0.900096395
290,0.504959606,1.702349488,0.602893538
291,0.871008179,-3.885300377,-1.098528654
292,-0.109560662,-2.136275172,0.299687037
293,-0.84649777,3.91960538,0.756461164
294,-0.636121963,2.177455412,-1.139260317
295,0.467333969,-3.774710646,0.630665442
296,1.178037084,-2.19807008,0.393380249
297,0.241563669,3.534725706,-1.220775955
298,-0.942645633,2.563544473,1.38911373
299,-1.154514567,-3.677771062,-0.797313202
300,0.061867097,-2.885760628,-0.565852368
301,1.508570618,3.873305374,1.997928811
302,1.029716441,3.075509726,-2.126693667
303,-0.813528637,-3.775647211,0.366119332
304,-1.89721572,-3.46577662,2.1089136
305,-0.39626813,3.826063058,-2.980130808
306,1.572894102,3.42147069,0.623655136
307,1.483724837,-3.772579002,3.174914921
308,-0.155438065,-2.983807235,-3.943513314
309,-1.62295995,3.573427813,-0.036704941
310,-1.602417224,2.310620847,4.658161355
311,0.464490987,-3.255602876,-4.36313497
312,2.733677661,-1.48969966,-1.073582604
313,1.563505762,2.712705152,5.71223437
314,-2.555112551,0.644767359,-4.089452821
315,-3.134839186,-1.479831211,-1.889808367
316,0.63816236,-0.589546656,5.072082833
317,3.68400804,0.33632303,-2.05825447
318,1.834184321,0.729981975,-2.983775941
319,-2.703137045,0.751332444,3.851500281
320,-3.770774429,-0.883265654,0.226528385
321,0.468392204,-1.789245466,-3.853603912
322,4.521694306,1.179422955,2.416260526
323,2.17425686,2.563917794,2.115259174
324,-3.75627783,-1.500092516,-3.942269784
325,-4.193952694,-2.908417453,0.972478714
326,1.724952134,1.646362596,3.012942027
327,4.842943806,2.854204472,-3.519573232
328,0.861298925,-1.446035969,0.320494571
329,-4.010105621,-2.689068738,3.039595767
330,-2.919908594,1.132935022,-3.116101301
331,2.138318012,2.541754467,0.001962056
332,3.77114869,-0.862332477,2.899825735
333,-0.035300994,-2.472202635,-2.689815726
334,-3.338143453,0.715490435,-0.067871015
335,-1.441355495,2.564442,2.555031389
336,2.129218024,-0.708953566,-2.545373991
337,2.066269645,-2.651529188,0.217211932
338,-0.976832789,0.591427071,2.094852366
339,-1.932000503,2.844332762,-2.259882633
340,0.11705638,-0.590619041,0.267414125
341,1.471654298,-3.002809628,1.865093774
342,0.307268037,0.694789749,-1.999860262
343,-0.88254342,3.226921564,0.154781012
344,-0.626531554,-1.213488789,1.378092437
345,0.604263068,-3.065279741,-0.841003485
346,0.681905458,1.614530697,-0.7600154
347,-0.329544613,2.983451371,1.16459753
348,-0.75006156,-2.116878472,0.149937944
349,0.077104817,-2.89394458,-1.408124071
350,0.851835231,2.713034621,0.882169266
351,0.211591393,2.733424297,0.908414183
352,-1.016336316,-3.422071121,-1.849504683
353,-0.430735878,-2.261727801,0.855508827
354,1.094174982,3.986285909,1.02649019
355,0.665534971,1.587964227,-1.995189935
356,-0.985074427,-4.290668023,1.252182043
357,-0.972566426,-0.906793779,0.599154902
358,0.637334578,4.39571929,-2.15341048
359,1.347759241,0.384184523,2.113670587
360,0.002040758,-4.402979642,-0.077248015
361,-1.408467962,0.147617076,-2.492492221
362,-0.871129039,4.221903651,2.936014563
363,0.779453171,-0.840923613,-0.471600846
364,1.567864235,-3.777733498,-2.596934543
365,0.317779201,1.476614876,3.18604473
366,-1.660323754,3.2195864,-0.616616801
367,-1.204561391,-1.708688232,-2.335428739
368,1.11796041,-2.806149441,2.651279869
369,1.650877297,1.710100436,-0.490828735
370,-0.370675711,2.448590126,-1.635137782
371,-1.514791743,-1.465254939,1.995335436
372,-0.463252977,-2.411479566,-1.002582775
373,1.086194313,1.359372461,-0.192007748
374,0.855357068,2.287255514,1.065170655
375,-0.23995247,-0.960612366,-1.328257416
376,-0.854850196,-2.429994102,0.598941274
377,-0.669825486,0.43692846,0.76682173
378,0.547753787,2.998983514,-1.381681632
379,1.267634021,-0.092436738,0.462686125
380,0.09686616,-3.721403648,0.945899097
381,-1.328864934,-0.031124767,-1.114212737
382,-0.922476436,4.354209672,-0.221663564
383,0.694199608,-0.052699618,1.24073412
384,1.572305632,-4.761907144,-0.3686159
385,0.294496511,0.014218738,-1.485596961
386,-1.644862204,5.131771488,1.719923812
387,-1.467853267,-0.013563974,0.474726233
388,0.926886135,-5.501935791,-2.702620795
389,2.500591286,0.223835747,2.155236243
390,0.42837606,5.682135464,0.981363297
391,-2.738065153,-0.378814529,-3.419400979
392,-1.981787202,-5.690937199,2.40494389
393,1.853057604,0.283717136,1.104240307
394,3.039025969,5.581955726,-3.680178834
395,-0.203666485,-0.023031285,2.783882721
396,-3.169741993,-5.435102751,0.941586912
397,-1.467227187,-0.184326148,-3.93414255
398,2.323042349,5.194829778,3.047632243
399,2.548686171,0.29240497,0.955593067
400,-0.822277555,-4.793591476,-3.974823434
401,-2.68273351,-0.337718224,2.986103002
402,-0.727545764,4.263141652,0.892112717
403,1.996092816,0.444805321,-3.750325949
404,1.574724296,-3.909689739,2.693092082
405,-0.917102191,-0.522088493,1.093331495
406,-1.758378593,3.542698148,-3.635292412
407,0.165488564,0.859884505,2.56102368
408,1.384711325,-3.418640661,0.739666013
409,0.297330652,-1.062794618,-2.917315449
410,-0.946468709,3.264967821,2.129150442
411,-0.501824707,1.146647287,0.34462554
412,0.66537902,-3.016361385,-1.950979299
413,0.406194929,-1.368230442,1.469847728
414,-0.502329303,2.938548318,0.224127386
415,-0.271697663,1.580743568,-1.315220896
416,0.619724102,-2.866024381,1.001260415
417,0.37822381,-1.761855712,0.036686064
418,-0.925449595,2.683018781,-0.771888482
419,-0.71215361,2.135662835,0.906286359
420,0.981098794,-2.655256476,-0.66844818
421,1.288280153,-2.544507469,0.023954509
422,-0.794098771,2.561591351,0.897691065
423,-1.736695998,3.236352821,-1.190145934
424,0.156903111,-2.670708265,0.146227314
425,2.01121397,-3.907486937,1.473366481
426,1.003658718,3.062675897,-1.65771685
427,-1.971812785,4.226792147,-0.497579598
428,-2.353320071,-3.424944192,2.840429423
429,1.193941136,-4.400684905,-2.176512925
430,3.404631382,3.661369777,-1.615407022
431,0.41128194,4.609351539,4.529344054
432,-3.802129139,-3.997150636,-2.729449427
433,-2.478723246,-4.72872843,-2.628090558
434,3.213805336,4.43540818,5.964436199
435,3.885645882,4.138987648,-3.623772144
436,-1.302683736,-4.155445019,-2.121919551
437,-4.416020072,-3.588782743,5.851972528
438,-1.113192093,3.553118487,-4.318128511
439,3.886563711,3.300676194,-0.910050579
440,3.12631768,-3.087157493,5.138046891
441,-2.259504497,-2.96604527,-4.710834016
442,-4.13069158,2.772284746,0.237556427
443,0.020309108,2.468378939,4.213924172
444,4.022312765,-2.357474222,-4.819798027
445,2.041664708,-2.036238757,1.156280154
446,-2.925630742,1.862482038,3.462385491
447,-3.39744364,1.733624277,-4.881625822
448,1.207156075,-1.375995587,1.829694924
449,3.652799238,-1.676069215,2.7364175
450,0.575492102,1.009019235,-4.599493713
451,-3.04502438,1.624289225,2.198046901
452,-2.057596799,-0.817271792,1.984619485
453,1.9413866,-1.360536369,-3.949689256
454,2.932382842,0.609336579,2.164674658
455,-0.511067856,1.052946534,1.339918618
456,-3.007583691,-0.307419934,-3.253535589
457,-1.153689887,-1.032673362,1.910324667
458,2.451845495,0.270012858,1.290310177
459,2.361333943,0.844761171,-3.258146235
460,-1.150773747,-0.083230981,2.183896547
461,-2.837663062,-0.640581435,0.962958656
462,-0.446464636,-0.219098925,-3.352633454
463,2.547240974,0.561124018,2.772270344
464,1.669689204,0.343136248,0.298000637
465,-1.476600689,-0.289002628,-3.028773996
466,-2.216804996,-0.465424976,2.978269805
467,0.071163487,-0.139051335,-0.33836917
468,2.095562554,0.763052548,-2.44410145
469,0.744200575,0.138894962,2.657591686
470,-1.39286736,-0.779078067,-0.084080059
471,-1.054660182,-0.143872282,-2.534139491
472,0.801654086,0.843248197,2.490623898
473,1.07873006,0.201446882,0.19046498
474,-0.385150373,-0.886331508,-2.67537794
475,-1.001312023,-0.298405602,2.29111842
476,0.030592373,0.798917465,0.436475469
477,0.881577109,0.45652108,-2.522752394
478,0.342595421,-0.567553187,1.963014417
479,-0.79823282,-0.78709354,0.357068423
480,-0.519681176,0.539086527,-1.856144717
481,0.731449378,1.10473905,1.268425673
482,0.606627922,-0.694169995,0.167692209
483,-0.787236006,-1.424332239,-0.815102605
484,-0.732500229,1.035353489,0.627512242
485,0.722440066,1.535814865,-0.576160648
486,0.981796995,-1.406256967,0.628895464
487,-0.551902264,-1.579874884,0.156860189
488,-1.146785829,1.950059665,-1.522506181
489,0.187921046,1.445365817,1.707076532
490,1.189267904,-2.556034787,0.1689348
491,0.389511641,-1.058206748,-2.309644672
492,-0.824022387,3.246682127,2.209331439
493,-1.453111729,-0.082385416,-0.125711774
494,0.163022695,-3.359281356,-1.54676115
495,1.946237942,0.986151332,1.257232281
496,1.092895402,3.560811279,0.222064146
497,-1.511227637,-1.738517336,-0.84450209
498,-2.18131353,-3.713993155,0.158232844
499,0.472305667,2.579451774,0.486899862
500,2.027793946,3.120928544,-0.58545335
501,0.889134954,-2.822001707,0.696414062
502,-1.066350072,-2.542428378,-0.663240901
503,-1.321246525,3.207552945,0.009886613
504,-0.118667142,1.887032804,1.1017701
505,0.69469455,-3.739949264,-1.691429483
506,0.968489071,-0.968433435,0.820571999
507,-0.018443669,3.631934277,0.76010078
508,-0.819920331,0.570293257,-1.319471441
509,-0.606136379,-3.581589444,0.444728579
510,0.402580827,-0.035499326,0.799673206
511,0.654780753,3.22073633,-1.311701383
512,-0.060723164,-0.507346943,0.629398716
513,-0.218676657,-2.537726242,0.918953874
514,0.113245173,0.961543588,-1.928467314
515,-0.169926528,1.761826905,1.029765962
516,-0.659024945,-1.438672653,1.241156988
517,0.205964596,-0.822070997,-2.519552931
518,1.022215559,1.502683473,0.848047051
519,0.285294948,0.073114942,2.476888958
520,-0.885187031,-1.261695552,-3.356309025
521,-0.779362566,0.591155479,0.012643981
522,0.175080394,0.711010793,3.932904809
523,0.88730161,-1.118126238,-3.556023643
524,0.583916823,-0.140997627,-1.28776409
525,-0.381993747,1.654618666,5.26340623
526,-1.373908935,-0.784429153,-3.648635046
527,0.117704315,-1.253828695,-1.638007621
528,1.450995876,0.938395216,4.415305857
529,0.388214631,0.987889364,-1.917001909
530,-1.43964738,-1.098643978,-2.393306696
531,-0.860905869,-0.601087216,3.436294922
532,1.241651891,1.16851228,-0.391428903
533,1.318525313,0.168345234,-2.814415724
534,-0.712263534,-1.032985449,2.512029944
535,-1.65280141,0.203001701,0.685761492
536,0.03561791,0.881823797,-2.893290984
537,1.565520553,-0.729900155,1.417211698
538,0.750914272,-0.519397035,2.058502517
539,-1.253257207,1.088271487,-3.351172208
540,-1.377251994,0.18883153,0.628258726
541,0.760140148,-1.310375255,3.326887673
542,1.767622486,0.069540879,-3.881140723
543,0.217947441,1.77717456,0.03782482
544,-2.234046332,-0.944380419,3.742811923
545,-1.537569122,-2.019998987,-3.010361601
546,2.286116039,2.168536628,-1.074113345
547,2.675636851,1.589625635,3.111532104
548,-1.387071318,-2.996030193,-0.453818018
549,-3.142684151,-0.652973478,-2.700697957
550,0.029773213,3.45249701,1.312238897
551,2.842894403,-0.517141665,2.927521988
552,1.169570364,-3.716158061,-3.687122764
553,-1.965409977,1.809121507,-1.175549985
554,-1.833767885,3.868519724,6.014385882
555,0.636637671,-3.379696036,-4.169459873
556,2.215355381,-3.384005563,-3.119446797
557,0.712693471,4.735813076,7.632376881
558,-2.298412044,2.369172535,-3.969278204
559,-1.658673376,-5.38751562,-3.942512933
560,1.97950205,-1.379639106,7.602819287
561,2.134023102,5.419415413,-3.610166296
562,-1.327534341,0.75509197,-3.452279053
563,-2.502450828,-5.413620531,6.552230207
564,0.477617453,-0.296156568,-3.282911324
565,2.930550782,5.638415915,-2.417650655
566,0.479184822,-0.33999481,5.018068859
567,-2.692516273,-5.40388915,-2.47723761
568,-1.778861904,0.532947022,-2.322281581
569,1.910368155,5.219905544,4.484349359
570,2.807113281,-0.662497234,-2.032260637
571,-0.689092947,-5.135370847,-2.330737528
572,-3.096698471,1.00496852,4.28149607
573,-0.908728195,4.797582412,-2.178442794
574,2.695582697,-1.228953566,-1.759089103
575,2.185068167,-4.583729936,3.775581103
576,-1.429695961,1.712327287,-1.983475527
577,-2.721278693,4.382671974,-1.624930822
578,-0.12479379,-2.314651683,3.311129963
579,2.478573752,-4.073684517,-1.511452509
580,1.278299073,2.707762534,-1.885367735
581,-2.02612063,3.448515025,3.051558179
582,-1.840521314,-2.643135812,-0.417300229
583,1.233094844,-3.109264068,-3.186051255
584,2.243728067,2.720549497,3.471874887
585,-0.352303645,2.782216133,0.416912115
586,-2.389313663,-2.826479939,-4.427244879
587,-0.39636168,-2.291047283,3.903437785
588,1.9266921,2.461735601,0.809744134
589,1.244376764,2.268748971,-4.505755298
590,-1.133117193,-2.112142342,3.223733849
591,-1.887296362,-2.54349392,1.262737671
592,0.154574474,1.936504333,-3.873884293
593,2.005883089,2.811781701,2.061422361
594,0.847966374,-1.830594782,1.651576188
595,-1.610017487,-3.063058526,-2.990555215
596,-1.524901063,1.866435705,0.931218324
597,0.76939569,3.125495392,1.537620402
598,1.492083923,-2.168366171,-1.839819614
599,-0.135207767,-3.127853163,0.301726185
600,-0.836628845,2.838857648,1.23283264
601,0.029226162,2.930774902,-1.378311621
602,0.364721841,-3.445760178,0.351813561
603,-0.276672753,-2.567691736,0.809444211
604,-0.44922291,3.845019411,-1.3528764
605,0.356448444,2.024774654,0.762047918
606,0.771928287,-4.205350378,0.601254023
607,-0.10125429,-1.382516212,-1.517271714
608,-1.111815923,4.495323843,1.026905701
609,-0.274882146,0.936263954,0.708140968
610,1.212098241,-4.919758879,-2.161925834
611,0.819343439,-0.501465722,1.599695063
612,-1.072733014,5.335443444,0.854498304
613,-1.462634833,0.062439115,-2.828218902
614,0.981783757,-5.319694852,2.384213201
615,2.123887398,0.07536253,0.166990795
616,-0.879547214,4.873669736,-3.106929418
617,-2.984893534,0.072333431,3.952156591
618,0.10615234,-4.429739928,-1.206801358
619,3.831346337,-0.243559687,-3.406258897
620,1.747369147,4.187750608,5.731990807
621,-4.06501344,0.201756396,-2.790876363
622,-3.559778167,-3.215106432,-3.077838753
623,2.693951102,-0.9710372,5.839377359
624,5.051216291,2.360565799,-2.567023003
625,-0.231356048,2.037845003,-3.173315574
626,-5.605634231,-1.783226591,5.245082058
627,-2.700949782,-3.057878033,-1.638162657
628,4.924039982,1.521629668,-3.278536066
629,5.351881457,3.788060018,3.954245597
630,-2.643260914,-1.112765462,0.025099479
631,-6.983225601,-4.415981204,-3.557530074
632,-0.62307,0.71624704,2.430577443
633,6.87277635,4.770860388,1.408553338
634,3.396041664,-0.852714405,-3.415020862
635,-4.890858141,-4.291469433,2.00818531
636,-5.234023579,0.815398207,0.928732904
637,2.273230679,3.725711828,-2.623442173
638,5.70356707,-0.800961605,1.89487075
639,0.519844301,-2.872493982,0.440706491
640,-5.125506742,0.489568738,-2.452687442
641,-2.598069416,2.221205544,2.482890276
642,3.202847338,-0.70405486,-0.755292423
643,3.871682249,-1.097200288,-1.17884445
644,-0.91420265,0.848253287,2.186600217
645,-3.662899277,0.100752301,-1.69742133
646,-0.986016913,-1.056594891,-0.183225168
647,2.258162785,0.686881986,2.096481441
648,1.898233222,1.451078708,-2.269725687
649,-0.791538044,-1.753310683,0.054335583
