,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
471,-3.723080222,4.92276699,15.68139636,8.644386415,22.42354713,-58.80922605,-52.97985469,50.46041344,-343.2367298,2471.40638
472,5.422102425,-1.368925806,14.1728727,10.75465952,17.1756965,-60.41398884,-52.21332918,52.26737805,-345.1280821,2471.961617
473,0.110400131,-7.167785742,9.847270348,12.06374955,11.48027442,-61.95118793,-51.40193112,54.08290763,-347.0114403,2472.517743
474,-5.375151902,-6.189138922,4.74862555,12.49316489,5.412205826,-63.40775823,-50.54644518,55.90647015,-348.8867295,2473.074757
475,0.960023424,1.103399412,0.174807055,12.079823,-0.946104939,-64.77058915,-49.64767466,57.73753287,-350.7538749,2473.632658
476,5.236796151,6.730868214,-3.713514765,10.96291915,-7.508366518,-66.02646421,-48.70644191,59.57556274,-352.6128016,2474.191443
477,-5.343594249,6.903965715,-7.036179181,9.325817141,-14.18206607,-67.16204743,-47.72359729,61.42002603,-354.4634347,2474.75111
478,6.538311129,2.530152719,-9.378949047,7.323937614,-20.86586619,-68.16391294,-46.7000199,63.27038813,-356.3056996,2475.311658
479,-2.870425856,-4.460398163,-9.769351097,5.035315407,-27.44959743,-69.01859689,-45.63662332,65.12611375,-358.1395212,2475.873085
480,-3.637591784,-8.632380003,-7.215351361,2.474090203,-33.81905567,-69.71259994,-44.53434234,66.98666722,-359.9648249,2476.435389
481,1.476612831,-6.375665052,-1.700477363,-0.374158063,-39.85828654,-70.23242804,-43.39414191,68.85151247,-361.7815357,2476.998567
482,4.254321455,-1.346218042,5.309239359,-3.526586571,-45.45218793,-70.56469925,-42.21702272,70.72011311,-363.5895788,2477.562619
483,-8.070753373,3.706704896,11.28666458,-6.973736085,-50.48919386,-70.6962742,-41.00400795,72.5919326,-365.3888793,2478.127543
484,2.121363703,8.85933891,13.79905996,-10.6463563,-54.86327211,-70.61438085,-39.75616072,74.46643431,-367.1793625,2478.693336
485,0.968831405,9.63536059,11.66002262,-14.37841599,-58.47636976,-70.30695991,-38.47459327,76.34308161,-368.9609534,2479.259996
486,4.676225692,2.939067404,5.365693859,-17.91825725,-61.24440861,-69.76314051,-37.1604637,78.22133784,-370.7335772,2479.827523
487,-6.194999235,-5.1465644,-2.954035153,-20.95507969,-63.09996695,-68.97380032,-35.81497443,80.10066635,-372.497159,2480.395913
488,0.013183094,-8.214252512,-10.4079958,-23.15627067,-63.99682514,-67.932519,-34.43939187,81.98053049,-374.2516238,2480.965165
489,4.51670778,-7.990939609,-14.69692691,-24.22236763,-63.91399227,-66.6362307,-33.03502532,83.8603936,-375.9968969,2481.535278
490,3.41984153,-7.089164466,-14.75718704,-23.95149912,-62.85604389,-65.085779,-31.60323283,85.73971903,-377.7329032,2482.106249
491,-19.62124777,-3.513474726,-11.02026408,-22.28045581,-60.85016532,-63.28543129,-30.14543977,87.61797013,-379.459568,2482.678077
492,17.75194706,3.640238199,-5.210446613,-19.29705869,-57.94801801,-61.24208163,-28.66313322,89.49461025,-381.1768162,2483.250759
493,-9.021782001,8.295060515,0.594883355,-15.22107008,-54.22351288,-58.96453138,-27.15787114,91.36910274,-382.8845731,2483.824294
494,-0.4390953,10.88554748,4.465133394,-10.36833439,-49.76588643,-56.46291418,-25.63127782,93.24091093,-384.5827638,2484.39868
495,6.583412102,8.619587458,5.622548421,-5.120571246,-44.67392369,-53.7481322,-24.08502107,95.10949818,-386.2713133,2484.973915
496,4.281329846,-2.665477963,4.741356399,0.103914861,-39.05279447,-50.83170226,-22.52080533,96.97432784,-387.9501467,2485.549998
497,-0.314444058,-15.98362037,3.664236608,4.898012033,-33.01072,-47.72568698,-20.94037693,98.83486325,-389.6191893,2486.126926
498,-20.92926741,-16.22085159,3.906594758,8.931201177,-26.65649803,-44.442545,-19.34553284,100.6905678,-391.278366,2486.704697
499,16.55713523,0.269036174,5.621358674,11.98861136,-20.09964649,-40.99500462,-17.73810338,102.5409047,-392.927602,2487.28331
500,2.131771958,15.36895293,7.372126025,13.98259124,-13.45080319,-37.39598573,-16.11993164,104.3853375,-394.5668224,2487.862763
501,2.831743815,15.13527697,7.288132063,14.95312377,-6.817297055,-33.65854726,-14.49286369,106.2233294,-396.1959524,2488.443054
