,VIMF1,VIMF2,VIMF3
272,-0.597806879,0.116324613,1.766491674
273,3.551748753,0.39706279,0.215516186
274,3.00190715,0.578987444,-1.49392986
275,-0.973578791,-1.034867877,0.965209368
276,-3.28108296,-1.286405049,0.347698139
277,-1.676574556,1.502597581,-0.94731297
278,1.584325769,2.073892727,0.457504162
279,2.343573514,-2.36126452,-0.116366182
280,0.90203358,-2.405976192,0.672986186
281,-1.131054525,2.894786664,-0.903680609
282,-1.957817672,3.022623333,-0.367114471
283,-0.994781052,-3.373893737,2.120639069
284,1.123541548,-3.675360194,-1.7928321
285,2.397832878,3.723540847,-1.259798715
286,0.778111684,4.090007027,3.556073605
287,-2.239795929,-3.915810523,-1.590616357
288,-2.356824553,-4.093152544,-2.666038734
289,0.655419346,3.798208185,3.8286696
290,2.65516983,3.864930136,-0.319657487
291,1.341226931,-3.414504687,-3.514170858
292,-1.511768185,-3.63156101,2.984449713
293,-2.58699657,2.899575283,1.086675097
294,-0.501474131,3.454116851,-3.612440717
295,2.335571013,-2.377707525,1.651175629
296,2.393082501,-3.253451229,2.176196263
297,-0.793880675,1.727514252,-3.243170461
298,-2.901331346,3.362071393,0.662512085
299,-1.479945809,-1.463009691,2.028677627
300,1.771060953,-3.378077769,-1.829021961
301,3.122067875,1.403478993,-0.161831551
302,0.417156429,3.097722629,0.897348678
303,-2.907679467,-1.065035133,0.292182367
304,-2.748197437,-3.019774677,-1.059535472
305,0.984492696,0.806628163,-0.326195445
306,3.706207565,2.886012136,2.06449356
307,1.669366841,-0.64497245,-1.206381713
308,-2.493076512,-2.457643977,-1.728374299
309,-3.64171043,0.349649776,2.937122509
310,-0.282418087,1.942188874,-0.378975162
311,3.728638197,0.074438098,-3.06497759
312,3.226794008,-1.453179246,2.938450727
313,-1.740310104,-0.601295638,0.952403344
314,-4.598048418,1.250486249,-3.781249841
315,-1.53070403,0.889867454,1.744880352
316,3.731343917,-0.974648699,2.814744302
317,4.250298393,-1.211936154,-4.126122642
318,-0.814436631,0.76781764,0.253792614
319,-4.912524496,1.574785269,4.342062917
320,-2.879653737,-0.778199929,-4.100820596
321,3.160161617,-1.645010152,-0.896771315
322,5.453610514,0.725898956,5.007470298
323,0.320465247,1.453662754,-3.65834529
324,-5.374676115,-0.271990536,-1.418125165
325,-3.977855422,-1.356462965,4.627110758
326,2.664449441,-0.330593861,-2.93151172
327,5.913599804,1.29597211,-1.481066566
328,1.095759113,0.606331323,3.758147351
329,-5.084778033,-0.841897192,-1.657902193
330,-4.222469238,-0.809372196,-1.932915928
331,2.09731741,0.137367685,2.676937736
332,5.471496678,1.136317147,-0.06075862
333,1.341200508,0.329765561,-2.467089293
334,-4.357768827,-1.220921087,1.900166928
335,-3.737224019,-0.623301958,1.116332558
336,1.822366928,1.128835221,-2.979470116
337,4.28016666,0.781498185,1.173119093
338,0.930826984,-0.77435668,2.521618546
339,-3.32715897,-1.14974931,-3.728418123
340,-2.533592136,0.665326463,0.678280236
341,1.355143614,1.201895342,3.304540273
342,2.824273274,-0.387986887,-3.527979921
343,0.580206307,-1.071028447,-0.2687484
344,-1.969266205,-0.057930262,3.594348714
345,-1.755619213,0.795584586,-2.773830626
346,0.534424682,0.591392691,-0.991978018
347,1.809541178,-0.464136867,3.400808701
348,0.769806021,-1.071317314,-1.924496416
349,-0.909349175,0.103291875,-1.525071969
350,-1.401804923,1.35317087,2.887889116
351,-0.351396423,0.354247611,-0.817921165
352,0.995859418,-1.57558391,-1.925846105
353,1.380756057,-0.686248585,2.239089592
354,0.305668564,1.75068605,-0.067701653
355,-1.54545232,0.797648929,-2.101434352
356,-1.806747795,-1.773625934,2.012079948
357,0.650326538,-0.689248237,0.357549162
358,2.556404536,1.482938386,-2.70726
359,1.179381487,0.778779176,2.505495564
360,-2.067939843,-1.233066613,0.438677962
361,-2.883733899,-0.855793635,-3.316545627
362,0.432192828,1.140754273,3.017950201
363,3.142649104,0.396014425,0.155124158
364,1.597041238,-0.869980139,-3.067961243
365,-1.942709236,0.242714077,3.11508327
366,-2.971549237,0.475419253,-0.368531564
367,0.341629342,-0.384231914,-2.319628962
368,2.998364172,-0.591141552,2.290711253
369,1.183362734,0.520497836,-0.096554435
370,-2.141838697,0.892242831,-1.570778977
371,-2.13543575,-0.664464895,1.294192708
372,0.893373396,-1.261323737,-0.086051418
373,2.423102829,0.83393832,-0.5230743
374,0.371968931,1.664891316,0.46608828
375,-2.120419274,-0.991080308,-0.519453786
376,-1.300398464,-2.006455313,0.666804833
377,1.213992567,0.855089074,-0.220268187
378,1.981174352,2.700512786,-0.727150958
379,-0.105555274,-0.799375821,1.143511458
380,-2.00659306,-3.368696731,-0.282526268
381,-1.075708923,0.596952351,-1.243903037
382,1.310200637,3.97040806,1.603270918
383,1.648782508,-0.485542568,-0.136132117
384,-0.163793487,-4.32884947,-1.541873963
385,-1.562611302,0.202578215,1.387275937
386,-1.021018477,4.450972837,0.275960986
387,0.826193554,0.308552256,-1.311050693
388,1.599393132,-4.588561885,0.635590687
389,0.537397207,-0.617048428,0.822919409
390,-1.252213634,4.55615247,-1.288878418
391,-1.591162321,0.998408963,0.226094838
392,0.002436333,-4.56468919,1.031973128
393,1.655194776,-1.421684397,-1.027897118
394,1.42323153,4.616443522,-0.129549249
395,-0.852155877,1.599371511,0.854948409
396,-1.968430747,-4.250242109,-0.045042854
397,-0.595442952,-2.011771039,-1.225495789
398,1.595424624,3.958391927,0.960414903
399,1.706317314,2.304086417,0.860475995
400,-0.479873869,-3.671295667,-1.99328392
401,-1.88383235,-2.365097125,0.843806264
402,-0.74744868,3.313593549,1.517494431
403,1.263362152,2.392385001,-2.374817908
404,1.455636298,-3.00007925,0.431157139
405,-0.350172909,-2.48600813,2.240788047
406,-1.43709261,2.835010352,-2.350848664
407,-0.434164681,2.536803782,-0.481980907
408,0.966181644,-2.713260171,2.952148544
409,0.822817476,-2.554452243,-1.940994419
410,-0.420885878,2.56648666,-1.605721934
411,-0.879040969,2.528130415,3.453532641
412,-0.110062388,-2.520673083,-1.247680363
413,0.651849367,-2.460092745,-2.568211171
414,0.53318122,2.621545547,3.618195387
415,-0.30975869,2.269826663,-0.588756757
416,-0.483088128,-2.508771273,-3.046590157
417,-0.054461375,-2.274641151,3.03982837
418,0.210830622,2.4409829,0.542775626
419,0.178252593,2.366845122,-3.356504726
420,0.062150068,-2.434946661,2.052005725
421,0.03111921,-2.425313257,1.711469126
422,-0.333285289,2.201331929,-3.519380329
423,-0.309765561,2.753172947,1.435789908
424,0.370876123,-1.945711155,2.180610553
425,0.590388792,-3.227696852,-3.471457104
426,0.06859749,1.907869459,1.266173213
427,-0.722650226,3.5380328,1.988917561
428,-0.779538629,-1.922832775,-3.163723028
429,0.361328969,-3.74675938,1.377175791
430,1.231175694,1.81792083,1.51764614
431,0.571560925,4.080573067,-2.826455466
432,-1.155928353,-1.837937884,1.382793456
433,-1.57541743,-4.367441991,1.4008156
434,0.345208554,1.915099935,-2.766963543
435,2.055199853,4.52100245,1.210964614
436,0.697310791,-2.200285443,1.541240103
437,-1.480664801,-4.161983287,-2.133526017
438,-1.501968596,2.346533217,0.006920203
439,0.474507123,3.800467717,1.927782878
440,1.579393771,-2.575815474,-1.213542145
441,0.633102245,-3.27664553,-0.92183323
442,-0.986002265,2.76049413,1.492650863
443,-1.412640294,2.616576357,0.008238019
444,0.125251927,-2.710047631,-1.076317302
445,1.403555178,-2.202800447,-0.014653772
446,0.78197455,2.786449044,1.521573418
447,-1.01918975,1.615941582,-0.874573953
448,-1.147177379,-2.575581658,-1.295111665
449,0.367941436,-1.227824008,1.853407654
450,0.903377218,2.155819942,0.111270834
451,0.118362776,1.093931176,-1.93363547
452,-0.480624301,-1.824177967,1.073421503
453,-0.261121027,-1.075978002,1.300612951
454,0.280083289,1.707497813,-1.78963182
455,0.296705137,1.102823782,-0.348074783
456,-0.222933118,-1.676256645,2.123910128
457,-0.500498353,-1.248866556,-1.028042276
458,0.125154595,1.751028747,-1.596554673
459,0.629191202,1.253663026,2.142912516
460,0.123495338,-1.787180663,0.387817709
461,-0.487004035,-1.054436205,-2.602070983
462,-0.38276763,1.71704103,1.231111039
463,0.235892084,0.854650574,2.197345749
464,0.342281763,-1.790944708,-3.169491993
465,0.140595127,-0.408453488,0.113726623
466,-0.224920823,1.655650407,3.276544607
467,-0.449532797,-0.090075727,-2.758316509
468,-0.10094356,-1.475670886,-1.172687403
469,0.539799191,0.620511684,3.845661254
470,0.453920504,1.21935129,-2.058815951
471,-0.351845441,-1.111330444,-2.134052619
472,-0.405381862,-0.681007573,4.14564426
473,-0.060962321,1.251937385,-1.916153999
474,0.261861438,0.403547854,-2.136117656
475,0.249657309,-1.47756947,3.884647553
476,-0.082093344,-0.253529542,-1.783257352
477,-0.226119937,1.800614696,-1.905222565
478,-0.129545978,0.048233091,3.535359006
479,0.139296097,-2.027580256,-1.566346686
480,0.404623933,0.257531791,-1.80530972
481,0.070901933,2.115509616,3.049387355
482,-0.611000751,-0.595530246,-1.181874843
483,-0.492977762,-2.171089154,-1.590489391
484,0.372943248,0.783824119,2.404028737
485,0.965269732,2.393514272,-0.679519751
486,0.222759612,-1.036568491,-1.552354519
487,-1.026950487,-2.603326378,2.017112889
488,-0.906743867,1.354910629,-0.375054105
489,0.535205499,2.758075366,-1.599642137
490,1.373712194,-1.620187833,1.894332353
491,0.406691671,-2.86146878,-0.156570674
492,-1.045518372,2.024560819,-1.672717392
493,-1.39069847,2.699908091,1.343129131
494,-0.305091549,-2.637884179,0.497018922
495,1.635869406,-2.20794349,-1.185549228
496,1.691786811,2.936212337,-0.25620047
497,-0.445128701,2.069402564,1.778586152
498,-2.258598523,-3.24494032,-0.783658382
499,-1.223545831,-1.893484859,-1.8402596
500,1.629915705,3.549775142,2.439044263
501,1.826117109,1.027181481,-0.165779317
502,0.036547124,-3.044672595,-1.702192046
503,-1.238366136,-0.244885098,0.988819419
504,-0.878957881,2.684636625,0.842263412
505,-0.130849331,-0.773719147,-1.225727342
506,0.453511904,-2.307046533,-0.103684736
507,1.168205225,1.960192024,1.173008834
508,0.373925817,1.333943748,-1.061617219
509,-0.94462898,-2.586180222,0.577521682
510,-0.994188548,-0.339078669,0.070149432
511,-0.198296081,2.797445236,-1.503710603
512,0.717060404,-0.491492596,2.592042997
513,1.180188819,-2.975627794,-0.960750778
514,0.495770582,1.275554675,-2.952839298
515,-1.191080487,3.128749759,4.682373812
516,-2.061574341,-2.16549339,-1.021953116
517,0.214434402,-2.848933618,-4.56905447
518,2.932761072,2.779812316,5.284099098
519,1.205038631,2.074681223,0.033922289
520,-2.255589615,-2.572255727,-4.901702236
521,-2.611274004,-1.598641906,3.599341946
522,0.639478308,2.323907577,1.784658033
523,3.006596843,1.097892476,-4.524793719
524,1.267061371,-2.086621973,1.619751262
525,-2.126998474,-0.500423411,3.04103495
526,-2.61062416,1.870187366,-3.706281132
527,0.440462915,-0.061914286,-0.167685426
528,3.00145048,-1.596495118,3.680680982
529,1.224137754,0.3206407,-2.806264541
530,-2.389223623,1.439335819,-1.218276458
531,-2.435276194,-0.386361745,3.862341295
532,1.401753434,-1.127290755,-2.061630915
533,2.762691587,-0.092466569,-2.578909682
534,0.050630688,1.351674775,5.12710908
535,-2.590609023,0.424057122,-2.16033344
536,-1.098686196,-1.383282484,-3.744086678
537,1.782204075,-1.084538106,5.90153319
538,1.856789162,1.614200257,-1.142572151
539,-0.883419179,1.655043521,-5.661870224
540,-2.113866762,-1.710705717,6.513581679
541,-0.195004088,-2.411438922,0.26780947
542,2.378058802,2.220304564,-7.064525366
543,1.122295161,2.675382288,5.436044085
544,-2.351068186,-2.651838864,3.061184021
545,-2.234612255,-2.747914887,-8.089030079
546,1.610263671,2.838016209,3.040689229
547,3.365126403,2.866098777,6.233859869
548,-0.315748988,-3.205674095,-8.317662119
549,-3.38409734,-2.209792393,0.775501416
550,-1.416708489,3.113946507,7.245488221
551,2.202407821,1.172172514,-6.843300468
552,2.856599534,-2.505513848,-0.569656737
553,-0.328681952,-0.289004078,6.333758911
554,-2.970517122,2.072271669,-4.728929098
555,-1.625415968,-0.698875534,-1.445306276
556,1.800493586,-1.746172234,5.080995492
557,2.78703247,1.756888013,-2.921951009
558,-0.004656105,1.414063858,-1.772786843
559,-2.620779744,-2.675465283,3.898184895
560,-1.420720447,-1.03002229,-1.765045512
561,1.26773784,3.1853663,-2.092962679
562,1.595075839,0.602922926,3.413192426
563,0.239343659,-3.304761423,-0.620662986
564,-0.75350681,-0.403996041,-3.04431218
565,-0.448570857,3.742211878,3.376361976
566,-0.324215355,0.021405166,0.058793624
567,-0.058057625,-3.783145481,-3.160131531
568,0.369866662,-0.1348352,2.107078607
569,0.796749836,3.941685675,1.634845501
570,0.352643393,0.232825866,-3.254275903
571,-1.135279787,-4.273989707,0.531479121
572,-1.098410058,0.159806606,3.518239887
573,0.380845315,4.085884481,-4.021233888
574,1.604019965,-0.328539989,-0.20351885
575,0.840221053,-3.925806471,4.827522769
576,-1.180728269,0.536942326,-4.349989313
577,-1.751505177,3.918884232,-1.236448566
578,0.067505586,-0.763789429,5.921752619
579,1.743024364,-4.158003314,-4.350652448
580,1.133182963,1.076992013,-2.179555191
581,-1.082123466,4.261906029,6.554649503
582,-2.034257088,-1.442891471,-3.772015408
583,0.263789201,-3.872247798,-2.904378473
584,2.275951809,1.428695001,5.886342712
585,0.815284564,3.533662768,-2.20807273
586,-1.900521228,-1.271722989,-3.384506975
587,-1.761640117,-3.20096532,4.619430736
588,0.969955758,1.013331461,-0.88746159
589,2.106240686,2.723783079,-3.191778262
590,0.290171744,-0.532872028,3.554117497
591,-1.911662334,-2.401645818,-0.607718809
592,-1.351339259,0.134093966,-2.278829079
593,1.000047941,1.909900194,2.527085089
594,1.930831692,0.352362065,-0.480670919
595,0.395039291,-1.232062422,-1.438654807
596,-1.843267305,-1.084211108,1.44912823
597,-1.54375242,0.746613244,-0.063038243
598,0.66969888,1.408000746,-1.201892566
599,1.876900378,-0.180937686,1.214735804
600,0.942975852,-1.385762219,0.124250041
601,-1.100160827,-0.546793811,-1.521228335
602,-1.733428152,1.503326528,1.572406075
603,-0.289873108,1.233603724,-0.029680357
604,1.282361723,-1.729739427,-1.914019092
605,1.321785784,-1.880118444,2.206988272
606,-0.447374985,1.504417195,-0.402952699
607,-1.331809517,2.990204492,-1.614602453
608,-0.294313034,-1.234053931,1.958812324
609,0.723576686,-4.292929649,-0.648194182
610,0.627189262,1.074176899,-0.860117695
611,-0.119658602,5.470029108,1.395949797
612,-0.50322388,-0.870705011,-0.970936541
613,-0.188455224,-6.507038948,0.184358344
614,0.830979645,1.173350329,1.259691637
615,0.100980927,6.708029513,-3.173213077
616,-1.618273004,-1.509492923,2.61554624
617,-0.795725449,-6.674177447,2.079655759
618,2.19292203,1.878326384,-6.54494906
619,2.587165195,6.73006087,4.346692854
620,-1.499920895,-2.366153117,4.142548636
621,-4.247222645,-6.515124527,-9.562178483
622,-0.391693976,3.139501911,4.36574822
623,3.917400025,5.104231416,6.106598829
624,2.771548047,-3.349101898,-9.602438312
625,-1.825013558,-3.366419598,2.215882494
626,-4.02021351,3.337631583,7.285390232
627,-0.958893533,1.794831837,-8.039309352
628,3.58771551,-3.247613463,-0.129833387
629,3.356842916,-0.461351017,7.25497005
630,-1.882557067,2.986378315,-5.801326727
631,-4.361438667,-0.319925017,-1.155942658
632,-0.441731248,-2.886483266,5.474211531
633,4.076997693,0.970826777,-3.663143335
634,2.186579847,2.465165627,-1.247485078
635,-2.913537211,-1.355152312,4.14796154
636,-3.16086609,-1.901571812,-2.689682124
637,1.364245451,1.468428179,-1.202591049
638,3.58894728,1.501328415,3.666070197
639,0.438336318,-1.359152977,-2.293723937
640,-3.397980863,-1.299813775,-1.492331936
641,-2.163095252,1.251848845,3.667892578
642,2.103716505,0.809509937,-2.179983811
643,3.333816263,-0.995090011,-1.266076163
644,-0.185917977,-0.285624627,3.358797261
645,-3.311558369,0.904100502,-2.122384863
646,-1.512972677,-0.128535508,-1.066596401
647,2.305185047,-1.0335299,2.95193875
