,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,Res
1968,-0.980151957,14.05723867,-6.499410099,-27.8425394,-68.27725963,-91.95221004,-60.86828676,-100.3813631,-331.0312558,3156.865238
1969,4.138945013,8.227047023,-8.298818523,-27.53883011,-74.10262851,-92.62644315,-58.22332162,-98.8320369,-331.3596258,3156.935713
1970,-2.117558398,-6.547525404,-9.826429474,-25.13679811,-79.36183321,-93.12506386,-55.52933155,-97.26019224,-331.6809948,3157.005727
1971,4.772954895,-17.880855,-9.289467925,-20.81205428,-84.04638927,-93.43974716,-52.7879867,-95.66637905,-331.9953577,3157.075282
1972,-23.70266625,-13.84629037,-5.708532236,-14.89652969,-88.16293943,-93.56243761,-50.00112645,-94.05114732,-332.3027093,3157.144379
1973,19.78233946,3.523888684,0.246547209,-7.851099691,-91.73056888,-93.4852611,-47.17077139,-92.41504703,-332.6030444,3157.213017
1974,-2.102916973,14.83236267,6.287233633,-0.203972183,-94.77911173,-93.20069053,-44.29911718,-90.75862814,-332.8963578,3157.281198
1975,2.478957645,12.79306638,9.726522669,7.510818553,-97.34278239,-92.70191134,-41.38850916,-89.08244065,-333.1826445,3157.348923
1976,-3.034632542,4.082041549,9.158947698,14.7675249,-99.45661328,-91.98311014,-38.44141584,-87.38703452,-333.461899,3157.416191
1977,0.960948919,-4.566321767,5.464526287,21.07830335,-101.1536101,-91.0393593,-35.46041556,-85.67295973,-333.7341164,3157.483004
1978,0.195537353,-8.910492379,0.851815276,26.04211891,-102.4633745,-89.86674435,-32.44816538,-83.94076627,-333.9992913,3157.549363
1979,-6.833918119,-7.645591618,-2.340088204,29.36231884,-103.409693,-88.46248552,-29.40738654,-82.19100409,-334.2574186,3157.615267
1980,12.19451535,-2.829185005,-2.785398353,30.85685053,-104.0086509,-86.82527757,-26.34085547,-80.4242232,-334.5084932,3157.680718
1981,-5.144376902,1.198194519,-0.652329874,30.42746057,-104.264489,-84.95530909,-23.25138285,-78.64097355,-334.7525098,3157.745716
1982,-9.629848507,5.844075555,2.794316009,28.08069252,-104.1721544,-82.85427599,-20.14179889,-76.84180513,-334.9894632,3157.810262
1983,16.06425175,6.692444262,6.002853005,23.93257346,-103.7196827,-80.52523606,-17.01494425,-75.02726791,-335.2193483,3157.874357
1984,-6.602627598,-0.956127784,7.859887788,18.19529133,-102.8879097,-77.97277608,-13.87366678,-73.19791188,-335.4421598,3157.938001
1985,-2.464367174,-7.448377197,7.728360807,11.18395784,-101.6547995,-75.20296795,-10.7208215,-71.354287,-335.6578927,3158.001194
1986,-9.054917417,-2.607355724,5.125974322,3.313805299,-99.99562355,-72.22306923,-7.559267429,-69.49694326,-335.8665416,3158.063939
1987,9.15081013,8.237435544,0.087654441,-4.959151324,-97.88521702,-69.04136797,-4.391865812,-67.62643063,-336.0681014,3158.126234
1988,6.902687625,9.759397175,-6.371295847,-13.18447463,-95.30011145,-65.66693664,-1.221481552,-65.74329909,-336.262567,3158.188081
1989,-12.93296075,0.62852986,-12.34840509,-20.94028651,-92.21786938,-62.10947167,1.949013995,-63.84809861,-336.4499331,3158.249481
1990,8.336612906,-7.420422259,-15.50999469,-27.85133725,-88.6211659,-58.37929732,5.116743977,-61.94137918,-336.6301945,3158.310434
1991,-1.420593376,-10.21271659,-13.98586641,-33.63669032,-84.49949536,-54.48736732,8.27882522,-60.02369077,-336.8033461,3158.370941
1992,0.349396007,-8.642233403,-7.53892298,-38.12175698,-79.84965198,-50.44523757,11.4323706,-58.09558335,-336.9693827,3158.431002
1993,-3.263655452,-3.230227346,2.035568536,-41.20773355,-74.67834928,-46.26480599,14.57449028,-56.15760691,-337.1282991,3158.490619
1994,2.206706818,3.965390766,11.68597363,-42.82753592,-69.00405249,-41.9581662,17.70229384,-54.21031142,-337.2800901,3158.549791
1995,-6.365001377,8.598020595,17.84839349,-42.90732535,-62.85893647,-37.53756521,20.81289192,-52.25424686,-337.4247505,3158.60852
1996,18.96831652,6.610199951,17.84356978,-41.34891459,-56.28566576,-33.01546861,23.90339548,-50.2899632,-337.5622752,3158.666806
1997,-15.63047554,0.169214789,11.32958962,-38.03462562,-49.33415344,-28.40444186,26.97091217,-48.31801042,-337.6926589,3158.724649
1998,-9.436425108,2.967103183,0.269170279,-32.84130313,-42.06124004,-23.71706498,30.01254356,-46.33893851,-337.8158966,3158.782051
1999,10.5803574,8.447967813,-11.81172582,-25.71042053,-34.52935206,-18.96594633,33.02538738,-44.35329743,-337.931983,3158.839013
